  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.115   0.115   0.230
   0.025  21.000   0.115   0.115   0.231
   0.050  23.000   0.115   0.115   0.230
   0.075  23.000   0.114   0.115   0.229
   0.100  24.000   0.112   0.113   0.226
   0.125  26.000   0.110   0.111   0.222
   0.150  26.000   0.108   0.110   0.218
   0.175  28.000   0.105   0.108   0.214
   0.200  27.000   0.103   0.106   0.210
   0.225  28.000   0.099   0.104   0.205
   0.250  30.000   0.096   0.102   0.200
   0.275  28.000   0.093   0.099   0.194
   0.300  28.000   0.090   0.096   0.188
   0.325  28.000   0.086   0.093   0.182
   0.350  28.000   0.083   0.090   0.175
   0.375  28.000   0.080   0.086   0.169
   0.400  28.000   0.077   0.083   0.163
   0.425  28.000   0.074   0.080   0.157
   0.450  28.000   0.072   0.078   0.152
   0.475  27.000   0.070   0.075   0.147
   0.500  28.000   0.067   0.073   0.143
   0.525  27.000   0.066   0.071   0.139
   0.550  26.000   0.064   0.069   0.136
   0.575  28.000   0.063   0.068   0.133
   0.600  28.000   0.063   0.067   0.131
   0.625  27.000   0.062   0.066   0.129
   0.650  27.000   0.063   0.065   0.128
   0.675  27.000   0.063   0.064   0.128
   0.700  25.000   0.064   0.064   0.128
   0.725  22.000   0.064   0.064   0.128
   0.750  22.000   0.065   0.064   0.128
   0.775  22.000   0.065   0.064   0.129
   0.800  22.000   0.065   0.064   0.129
   0.825  22.000   0.065   0.065   0.130
   0.850  23.000   0.065   0.065   0.130
   0.875  22.000   0.065   0.066   0.131
   0.900  22.000   0.065   0.066   0.132
   0.925  22.000   0.064   0.067   0.132
   0.950  23.000   0.064   0.067   0.133
   0.975  21.000   0.064   0.068   0.133
   1.000  20.000   0.064   0.068   0.134
