  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.126   0.124   0.249
   0.025  26.000   0.127   0.125   0.251
   0.050  26.000   0.126   0.124   0.250
   0.075  23.000   0.124   0.123   0.247
   0.100  22.000   0.121   0.122   0.243
   0.125  19.000   0.118   0.120   0.239
   0.150  18.000   0.115   0.119   0.236
   0.175  20.000   0.114   0.120   0.237
   0.200  20.000   0.114   0.121   0.238
   0.225  20.000   0.113   0.122   0.239
   0.250  20.000   0.113   0.122   0.239
   0.275  20.000   0.112   0.122   0.238
   0.300  20.000   0.111   0.121   0.236
   0.325  21.000   0.109   0.119   0.233
   0.350  21.000   0.108   0.118   0.230
   0.375  21.000   0.106   0.116   0.226
   0.400  20.000   0.105   0.114   0.222
   0.425  20.000   0.103   0.112   0.218
   0.450  20.000   0.101   0.109   0.214
   0.475  20.000   0.099   0.107   0.209
   0.500  20.000   0.096   0.104   0.204
   0.525  21.000   0.094   0.102   0.200
   0.550  21.000   0.092   0.100   0.195
   0.575  22.000   0.090   0.098   0.191
   0.600  22.000   0.088   0.095   0.187
   0.625  23.000   0.086   0.093   0.183
   0.650  23.000   0.085   0.091   0.179
   0.675  23.000   0.083   0.089   0.175
   0.700  23.000   0.081   0.088   0.172
   0.725  22.000   0.079   0.086   0.168
   0.750  22.000   0.078   0.084   0.165
   0.775  21.000   0.076   0.083   0.162
   0.800  21.000   0.075   0.081   0.159
   0.825  21.000   0.073   0.080   0.156
   0.850  21.000   0.072   0.078   0.153
   0.875  21.000   0.071   0.077   0.151
   0.900  21.000   0.070   0.076   0.149
   0.925  20.000   0.070   0.075   0.147
   0.950  20.000   0.070   0.074   0.146
   0.975  20.000   0.070   0.074   0.146
   1.000  19.000   0.070   0.074   0.145
