          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.56282E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12615E+02  0.23767E+02 -0.36383E+02  0.42382E+00  0.41131E+01 -0.38602E+01      982.00
  0.24242E-01  0.56095E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12454E+02  0.23761E+02 -0.36215E+02  0.43576E+00  0.39028E+01 -0.42251E+01      982.00
  0.48452E-01  0.55983E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12342E+02  0.23754E+02 -0.36096E+02  0.45020E+00  0.37056E+01 -0.45870E+01      982.00
  0.72630E-01  0.55927E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12275E+02  0.23738E+02 -0.36013E+02  0.46292E+00  0.35196E+01 -0.49490E+01      982.00
  0.96777E-01  0.55948E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12261E+02  0.23719E+02 -0.35980E+02  0.47323E+00  0.33559E+01 -0.53075E+01      982.00
  0.12089E+00  0.56025E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12295E+02  0.23689E+02 -0.35984E+02  0.47471E+00  0.32130E+01 -0.56677E+01      982.00
  0.14498E+00  0.56161E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12372E+02  0.23653E+02 -0.36025E+02  0.46086E+00  0.30850E+01 -0.60352E+01      982.00
  0.16903E+00  0.56354E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12486E+02  0.23615E+02 -0.36101E+02  0.42903E+00  0.29742E+01 -0.64138E+01      982.00
  0.19306E+00  0.56585E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12615E+02  0.23581E+02 -0.36195E+02  0.37328E+00  0.28642E+01 -0.68048E+01      982.00
  0.21704E+00  0.56844E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12737E+02  0.23565E+02 -0.36302E+02  0.28933E+00  0.27365E+01 -0.72012E+01      982.00
