  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.112   0.115   0.228
   0.025  23.000   0.114   0.115   0.230
   0.050  22.000   0.115   0.115   0.231
   0.075  20.000   0.117   0.117   0.233
   0.100  21.000   0.119   0.119   0.238
   0.125  21.000   0.121   0.122   0.244
   0.150  20.000   0.122   0.125   0.248
   0.175  20.000   0.122   0.127   0.251
   0.200  21.000   0.122   0.128   0.252
   0.225  21.000   0.121   0.128   0.252
   0.250  21.000   0.120   0.128   0.252
   0.275  21.000   0.119   0.127   0.250
   0.300  22.000   0.118   0.126   0.248
   0.325  22.000   0.116   0.125   0.245
   0.350  22.000   0.115   0.124   0.242
   0.375  22.000   0.113   0.122   0.239
   0.400  21.000   0.111   0.120   0.235
   0.425  21.000   0.109   0.118   0.231
   0.450  22.000   0.107   0.116   0.227
   0.475  22.000   0.105   0.114   0.223
   0.500  21.000   0.104   0.112   0.219
   0.525  21.000   0.102   0.110   0.215
   0.550  21.000   0.100   0.108   0.211
   0.575  21.000   0.098   0.106   0.207
   0.600  20.000   0.096   0.104   0.203
   0.625  20.000   0.095   0.102   0.200
   0.650  20.000   0.093   0.100   0.196
   0.675  20.000   0.091   0.099   0.193
   0.700  20.000   0.090   0.097   0.190
   0.725  20.000   0.089   0.095   0.187
   0.750  20.000   0.087   0.094   0.184
   0.775  20.000   0.086   0.093   0.181
   0.800  20.000   0.085   0.091   0.179
   0.825  20.000   0.084   0.090   0.176
   0.850  20.000   0.083   0.089   0.174
   0.875  20.000   0.082   0.088   0.172
   0.900  20.000   0.081   0.087   0.170
   0.925  20.000   0.080   0.085   0.168
   0.950  21.000   0.079   0.085   0.166
   0.975  21.000   0.079   0.085   0.166
   1.000  21.000   0.079   0.085   0.166
