  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.005   0.026   0.324   0.000   0.005   0.000   0.201
   0.025   6.000   0.004   0.032   0.316   0.000   0.003   0.000   0.203
   0.050   6.000   0.003   0.038   0.308   0.000   0.002   0.000   0.205
   0.075   6.000   0.003   0.043   0.300   0.000   0.002   0.000   0.207
   0.100   6.000   0.002   0.048   0.292   0.000   0.001   0.000   0.211
   0.125   6.000   0.002   0.053   0.285   0.000   0.001   0.000   0.216
   0.150   6.000   0.002   0.058   0.279   0.000   0.001   0.000   0.221
   0.175   6.000   0.002   0.063   0.273   0.000   0.000   0.000   0.227
   0.200   7.000   0.001   0.068   0.268   0.000   0.000   0.000   0.234
   0.225   8.000   0.001   0.073   0.263   0.000   0.000   0.000   0.241
   0.250   8.000   0.001   0.078   0.259   0.000   0.000   0.000   0.249
   0.275   8.000   0.001   0.084   0.255   0.000   0.000   0.000   0.256
   0.300   8.000   0.001   0.089   0.252   0.000   0.000   0.000   0.263
   0.325   8.000   0.001   0.094   0.248   0.000   0.000   0.000   0.270
   0.350   8.000   0.001   0.099   0.245   0.000   0.000   0.000   0.276
   0.375   8.000   0.001   0.105   0.242   0.000   0.000   0.000   0.283
   0.400   8.000   0.001   0.110   0.239   0.000   0.000   0.000   0.289
   0.425   8.000   0.001   0.115   0.236   0.000   0.000   0.000   0.294
   0.450   8.000   0.000   0.121   0.233   0.000   0.000   0.000   0.300
   0.475   8.000   0.000   0.125   0.231   0.000   0.000   0.000   0.304
   0.500   8.000   0.000   0.129   0.228   0.000   0.000   0.000   0.309
   0.525   8.000   0.000   0.132   0.226   0.000   0.000   0.000   0.312
   0.550   8.000   0.000   0.135   0.222   0.000   0.000   0.000   0.314
   0.575   8.000   0.000   0.137   0.218   0.000   0.000   0.000   0.315
   0.600   8.000   0.000   0.140   0.214   0.000   0.000   0.000   0.315
   0.625   8.000   0.000   0.144   0.209   0.000   0.000   0.000   0.315
   0.650   8.000   0.000   0.147   0.203   0.000   0.000   0.000   0.316
   0.675   8.000   0.000   0.151   0.198   0.000   0.000   0.000   0.316
   0.700   8.000   0.000   0.155   0.194   0.000   0.000   0.000   0.317
   0.725   8.000   0.000   0.160   0.189   0.000   0.000   0.000   0.318
   0.750   8.000   0.000   0.163   0.186   0.000   0.000   0.000   0.320
   0.775   8.000   0.000   0.167   0.182   0.000   0.000   0.000   0.321
   0.800   8.000   0.000   0.170   0.180   0.000   0.000   0.000   0.323
   0.825   9.000   0.000   0.174   0.177   0.000   0.000   0.000   0.325
   0.850   9.000   0.000   0.176   0.175   0.000   0.000   0.000   0.326
   0.875   9.000   0.000   0.179   0.174   0.000   0.000   0.000   0.328
   0.900   9.000   0.000   0.181   0.172   0.000   0.000   0.000   0.330
   0.925   8.000   0.000   0.183   0.172   0.000   0.000   0.000   0.332
   0.950   8.000   0.000   0.185   0.171   0.000   0.000   0.000   0.334
   0.975   8.000   0.000   0.187   0.170   0.000   0.000   0.000   0.336
   1.000   8.000   0.000   0.189   0.170   0.000   0.000   0.000   0.338
