  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.112   0.108   0.219
   0.025  20.000   0.113   0.109   0.220
   0.050  20.000   0.113   0.109   0.221
   0.075  20.000   0.113   0.110   0.222
   0.100  22.000   0.113   0.110   0.222
   0.125  22.000   0.112   0.110   0.221
   0.150  22.000   0.111   0.109   0.219
   0.175  22.000   0.109   0.108   0.217
   0.200  22.000   0.107   0.107   0.214
   0.225  21.000   0.105   0.106   0.210
   0.250  20.000   0.102   0.104   0.207
   0.275  19.000   0.099   0.102   0.203
   0.300  19.000   0.097   0.100   0.199
   0.325  19.000   0.094   0.099   0.195
   0.350  19.000   0.091   0.097   0.190
   0.375  21.000   0.089   0.095   0.186
   0.400  21.000   0.087   0.093   0.182
   0.425  21.000   0.084   0.091   0.178
   0.450  20.000   0.082   0.089   0.175
   0.475  17.000   0.081   0.088   0.171
   0.500  17.000   0.079   0.086   0.168
   0.525  14.000   0.078   0.085   0.166
   0.550  17.000   0.078   0.085   0.166
   0.575  18.000   0.078   0.085   0.166
   0.600  19.000   0.079   0.085   0.167
   0.625  19.000   0.079   0.086   0.168
   0.650  19.000   0.079   0.086   0.168
   0.675  19.000   0.079   0.086   0.168
   0.700  20.000   0.079   0.086   0.168
   0.725  21.000   0.079   0.086   0.168
   0.750  21.000   0.079   0.086   0.167
   0.775  21.000   0.078   0.085   0.166
   0.800  21.000   0.078   0.085   0.165
   0.825  21.000   0.077   0.084   0.164
   0.850  21.000   0.076   0.083   0.162
   0.875  21.000   0.076   0.082   0.161
   0.900  21.000   0.075   0.082   0.159
   0.925  21.000   0.074   0.081   0.158
   0.950  21.000   0.073   0.080   0.156
   0.975  21.000   0.073   0.079   0.155
   1.000  21.000   0.072   0.078   0.153
