  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.109   0.113   0.223
   0.025  21.000   0.111   0.115   0.227
   0.050  21.000   0.111   0.116   0.230
   0.075  20.000   0.111   0.118   0.232
   0.100  20.000   0.111   0.118   0.232
   0.125  21.000   0.110   0.118   0.232
   0.150  21.000   0.109   0.117   0.230
   0.175  20.000   0.108   0.116   0.227
   0.200  19.000   0.106   0.114   0.224
   0.225  14.000   0.105   0.113   0.221
   0.250  17.000   0.106   0.114   0.223
   0.275  18.000   0.107   0.115   0.226
   0.300  19.000   0.109   0.117   0.229
   0.325  20.000   0.109   0.117   0.230
   0.350  20.000   0.109   0.117   0.230
   0.375  20.000   0.109   0.117   0.229
   0.400  20.000   0.108   0.116   0.227
   0.425  21.000   0.106   0.114   0.224
   0.450  21.000   0.105   0.113   0.221
   0.475  22.000   0.103   0.111   0.217
   0.500  22.000   0.101   0.109   0.213
   0.525  22.000   0.099   0.107   0.209
   0.550  22.000   0.098   0.105   0.206
   0.575  22.000   0.096   0.103   0.202
   0.600  22.000   0.094   0.101   0.198
   0.625  21.000   0.092   0.099   0.194
   0.650  21.000   0.091   0.097   0.191
   0.675  21.000   0.089   0.096   0.188
   0.700  20.000   0.087   0.094   0.184
   0.725  20.000   0.086   0.093   0.181
   0.750  20.000   0.084   0.091   0.178
   0.775  20.000   0.083   0.090   0.176
   0.800  20.000   0.082   0.088   0.173
   0.825  20.000   0.081   0.087   0.171
   0.850  20.000   0.080   0.086   0.168
   0.875  20.000   0.078   0.085   0.166
   0.900  20.000   0.077   0.084   0.164
   0.925  20.000   0.076   0.083   0.162
   0.950  20.000   0.076   0.082   0.160
   0.975  20.000   0.075   0.081   0.158
   1.000  20.000   0.075   0.081   0.158
