  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.012   0.002   0.224   0.048   0.008   0.214   0.048
   0.025   5.000   0.013   0.001   0.216   0.048   0.008   0.216   0.046
   0.050   5.000   0.015   0.001   0.209   0.048   0.008   0.218   0.044
   0.075   5.000   0.017   0.000   0.202   0.048   0.008   0.222   0.042
   0.100   5.000   0.019   0.000   0.196   0.049   0.009   0.226   0.040
   0.125   5.000   0.021   0.000   0.191   0.050   0.009   0.231   0.038
   0.150   5.000   0.023   0.000   0.187   0.051   0.009   0.236   0.036
   0.175   5.000   0.026   0.000   0.184   0.053   0.009   0.243   0.034
   0.200   4.000   0.029   0.000   0.181   0.054   0.009   0.250   0.033
   0.225   5.000   0.032   0.000   0.177   0.056   0.010   0.255   0.032
   0.250   5.000   0.034   0.000   0.171   0.056   0.010   0.256   0.031
   0.275   5.000   0.036   0.000   0.164   0.056   0.009   0.254   0.031
   0.300   5.000   0.038   0.000   0.158   0.057   0.009   0.253   0.032
   0.325   5.000   0.039   0.000   0.152   0.057   0.009   0.253   0.034
   0.350   5.000   0.040   0.000   0.148   0.057   0.009   0.253   0.037
   0.375   5.000   0.041   0.000   0.144   0.058   0.009   0.254   0.041
   0.400   5.000   0.043   0.000   0.140   0.058   0.009   0.255   0.047
   0.425   5.000   0.044   0.000   0.136   0.058   0.009   0.256   0.053
   0.450   5.000   0.045   0.000   0.133   0.057   0.009   0.257   0.060
   0.475   5.000   0.047   0.000   0.130   0.057   0.010   0.258   0.068
   0.500   5.000   0.048   0.000   0.126   0.057   0.010   0.260   0.077
   0.525   6.000   0.049   0.000   0.123   0.056   0.010   0.261   0.086
   0.550   6.000   0.050   0.000   0.120   0.055   0.010   0.262   0.095
   0.575   7.000   0.051   0.000   0.116   0.054   0.011   0.262   0.105
   0.600   7.000   0.052   0.000   0.113   0.053   0.011   0.263   0.115
   0.625   7.000   0.052   0.000   0.109   0.052   0.012   0.263   0.125
   0.650   7.000   0.053   0.000   0.106   0.051   0.012   0.264   0.136
   0.675   8.000   0.053   0.000   0.102   0.050   0.012   0.264   0.146
   0.700   8.000   0.053   0.000   0.099   0.049   0.013   0.264   0.157
   0.725   9.000   0.053   0.000   0.096   0.047   0.013   0.263   0.167
   0.750   9.000   0.053   0.000   0.092   0.046   0.014   0.263   0.177
   0.775   9.000   0.053   0.000   0.089   0.045   0.014   0.262   0.188
   0.800   9.000   0.053   0.000   0.086   0.044   0.015   0.262   0.198
   0.825   9.000   0.052   0.000   0.083   0.043   0.015   0.261   0.208
   0.850   9.000   0.052   0.000   0.080   0.041   0.016   0.260   0.217
   0.875   9.000   0.051   0.000   0.077   0.040   0.016   0.259   0.227
   0.900   9.000   0.051   0.000   0.074   0.039   0.017   0.258   0.236
   0.925   9.000   0.050   0.000   0.072   0.038   0.017   0.257   0.245
   0.950  10.000   0.050   0.000   0.069   0.037   0.018   0.255   0.254
   0.975  10.000   0.049   0.000   0.067   0.036   0.018   0.254   0.262
   1.000  10.000   0.048   0.000   0.064   0.034   0.019   0.252   0.269
