TEXTURE AT STRAIN =    0.0500
   1.014   1.019   0.967  <-- length of phase ellipsoid axes
    1.17    0.46    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
  114.02  121.94 -101.48   0.0016500
