  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.138   0.131   0.266
   0.025  25.000   0.139   0.132   0.269
   0.050  24.000   0.139   0.133   0.270
   0.075  24.000   0.139   0.134   0.270
   0.100  23.000   0.137   0.133   0.269
   0.125  23.000   0.135   0.133   0.267
   0.150  23.000   0.133   0.131   0.264
   0.175  23.000   0.130   0.130   0.260
   0.200  22.000   0.127   0.128   0.255
   0.225  21.000   0.124   0.126   0.251
   0.250  21.000   0.121   0.124   0.246
   0.275  21.000   0.118   0.121   0.240
   0.300  21.000   0.115   0.119   0.235
   0.325  21.000   0.112   0.116   0.230
   0.350  22.000   0.109   0.113   0.224
   0.375  22.000   0.106   0.111   0.219
   0.400  20.000   0.103   0.108   0.213
   0.425  19.000   0.100   0.105   0.207
   0.450  17.000   0.098   0.102   0.202
   0.475  16.000   0.096   0.101   0.199
   0.500  18.000   0.096   0.100   0.198
   0.525  19.000   0.096   0.101   0.199
   0.550  19.000   0.097   0.101   0.199
   0.575  21.000   0.096   0.101   0.199
   0.600  21.000   0.096   0.101   0.198
   0.625  21.000   0.094   0.100   0.196
   0.650  21.000   0.093   0.099   0.194
   0.675  21.000   0.092   0.097   0.192
   0.700  21.000   0.090   0.096   0.189
   0.725  21.000   0.089   0.095   0.186
   0.750  20.000   0.087   0.093   0.183
   0.775  20.000   0.086   0.092   0.180
   0.800  20.000   0.084   0.090   0.177
   0.825  21.000   0.083   0.089   0.175
   0.850  21.000   0.082   0.088   0.172
   0.875  21.000   0.081   0.086   0.170
   0.900  21.000   0.080   0.085   0.167
   0.925  21.000   0.080   0.085   0.167
   0.950  21.000   0.080   0.085   0.167
   0.975  21.000   0.080   0.085   0.167
   1.000  22.000   0.080   0.085   0.167
