  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.148   0.144   0.014   0.000   0.033   0.008   0.131
   0.025   8.000   0.145   0.145   0.014   0.000   0.026   0.009   0.139
   0.050   9.000   0.142   0.145   0.013   0.000   0.020   0.009   0.147
   0.075   9.000   0.137   0.145   0.012   0.000   0.015   0.009   0.153
   0.100   9.000   0.131   0.146   0.011   0.000   0.012   0.009   0.157
   0.125   9.000   0.125   0.148   0.010   0.000   0.010   0.009   0.160
   0.150   9.000   0.119   0.151   0.008   0.000   0.009   0.008   0.164
   0.175   7.000   0.114   0.155   0.007   0.000   0.008   0.008   0.168
   0.200   6.000   0.108   0.161   0.006   0.000   0.008   0.007   0.173
   0.225   6.000   0.104   0.167   0.005   0.000   0.007   0.006   0.179
   0.250   6.000   0.099   0.174   0.005   0.000   0.007   0.006   0.186
   0.275   6.000   0.095   0.181   0.004   0.000   0.006   0.005   0.194
   0.300   6.000   0.091   0.189   0.003   0.000   0.006   0.005   0.201
   0.325   6.000   0.088   0.198   0.003   0.000   0.006   0.004   0.209
   0.350   6.000   0.084   0.207   0.002   0.000   0.005   0.003   0.218
   0.375   6.000   0.080   0.216   0.002   0.000   0.005   0.003   0.226
   0.400   6.000   0.075   0.226   0.001   0.000   0.005   0.002   0.234
   0.425   6.000   0.071   0.236   0.001   0.000   0.004   0.002   0.242
   0.450   7.000   0.067   0.245   0.001   0.000   0.004   0.002   0.249
   0.475   7.000   0.062   0.255   0.001   0.000   0.003   0.001   0.256
   0.500   8.000   0.057   0.265   0.000   0.000   0.003   0.001   0.263
   0.525   8.000   0.052   0.275   0.000   0.000   0.003   0.001   0.270
   0.550   8.000   0.046   0.285   0.000   0.000   0.002   0.001   0.277
   0.575   8.000   0.041   0.294   0.000   0.000   0.002   0.001   0.283
   0.600   8.000   0.036   0.303   0.000   0.000   0.002   0.000   0.288
   0.625   8.000   0.031   0.311   0.000   0.000   0.002   0.000   0.294
   0.650   8.000   0.027   0.319   0.000   0.000   0.001   0.000   0.299
   0.675   8.000   0.022   0.327   0.000   0.000   0.001   0.000   0.305
   0.700   8.000   0.018   0.334   0.000   0.000   0.001   0.000   0.309
   0.725   7.000   0.015   0.340   0.000   0.000   0.001   0.000   0.314
   0.750   7.000   0.012   0.346   0.000   0.000   0.001   0.000   0.319
   0.775   8.000   0.009   0.351   0.000   0.000   0.001   0.000   0.323
   0.800   8.000   0.007   0.355   0.000   0.000   0.000   0.000   0.328
   0.825   8.000   0.005   0.359   0.000   0.000   0.000   0.000   0.332
   0.850   8.000   0.004   0.362   0.000   0.000   0.000   0.000   0.335
   0.875   7.000   0.003   0.365   0.000   0.000   0.000   0.000   0.339
   0.900   7.000   0.002   0.367   0.000   0.000   0.000   0.000   0.342
   0.925   7.000   0.001   0.369   0.001   0.000   0.000   0.000   0.346
   0.950   7.000   0.001   0.370   0.001   0.000   0.000   0.000   0.348
   0.975   7.000   0.001   0.371   0.002   0.000   0.000   0.000   0.351
   1.000   7.000   0.000   0.371   0.003   0.000   0.000   0.000   0.352
