  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.118   0.118   0.236
   0.025  24.000   0.118   0.118   0.236
   0.050  24.000   0.117   0.117   0.234
   0.075  24.000   0.117   0.117   0.233
   0.100  22.000   0.116   0.116   0.232
   0.125  23.000   0.115   0.115   0.230
   0.150  25.000   0.113   0.114   0.227
   0.175  27.000   0.111   0.112   0.223
   0.200  26.000   0.108   0.110   0.219
   0.225  26.000   0.105   0.108   0.214
   0.250  27.000   0.102   0.105   0.208
   0.275  27.000   0.099   0.103   0.203
   0.300  26.000   0.095   0.100   0.197
   0.325  26.000   0.092   0.097   0.191
   0.350  26.000   0.089   0.094   0.186
   0.375  26.000   0.087   0.092   0.180
   0.400  26.000   0.084   0.089   0.175
   0.425  26.000   0.081   0.087   0.170
   0.450  26.000   0.079   0.084   0.165
   0.475  26.000   0.077   0.082   0.161
   0.500  26.000   0.075   0.080   0.157
   0.525  26.000   0.073   0.078   0.153
   0.550  26.000   0.071   0.076   0.149
   0.575  27.000   0.069   0.074   0.146
   0.600  27.000   0.068   0.073   0.143
   0.625  27.000   0.066   0.071   0.140
   0.650  27.000   0.065   0.070   0.137
   0.675  27.000   0.064   0.068   0.134
   0.700  27.000   0.063   0.067   0.132
   0.725  27.000   0.062   0.066   0.130
   0.750  27.000   0.061   0.065   0.127
   0.775  27.000   0.060   0.064   0.125
   0.800  27.000   0.059   0.063   0.124
   0.825  27.000   0.058   0.062   0.122
   0.850  27.000   0.057   0.061   0.120
   0.875  27.000   0.056   0.060   0.118
   0.900  27.000   0.056   0.060   0.117
   0.925  27.000   0.055   0.059   0.115
   0.950  27.000   0.054   0.058   0.114
   0.975  27.000   0.054   0.058   0.113
   1.000  27.000   0.054   0.058   0.113
