  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.139   0.107   0.017   0.110   0.048   0.000   0.081
   0.025   8.000   0.136   0.105   0.017   0.115   0.040   0.000   0.085
   0.050   8.000   0.131   0.101   0.016   0.120   0.033   0.000   0.087
   0.075   8.000   0.126   0.098   0.016   0.125   0.028   0.000   0.085
   0.100   8.000   0.122   0.094   0.015   0.131   0.025   0.000   0.082
   0.125   8.000   0.120   0.092   0.015   0.137   0.023   0.000   0.079
   0.150   8.000   0.118   0.090   0.015   0.144   0.022   0.001   0.076
   0.175   8.000   0.118   0.089   0.015   0.152   0.021   0.001   0.072
   0.200   8.000   0.118   0.088   0.015   0.160   0.021   0.001   0.069
   0.225   8.000   0.118   0.087   0.015   0.168   0.021   0.001   0.066
   0.250   7.000   0.119   0.087   0.016   0.177   0.022   0.001   0.063
   0.275   7.000   0.121   0.087   0.016   0.186   0.023   0.001   0.060
   0.300   7.000   0.123   0.088   0.016   0.196   0.024   0.001   0.057
   0.325   7.000   0.125   0.088   0.017   0.206   0.025   0.001   0.054
   0.350   7.000   0.127   0.089   0.017   0.216   0.027   0.001   0.050
   0.375   7.000   0.129   0.090   0.018   0.226   0.029   0.001   0.047
   0.400   7.000   0.132   0.091   0.018   0.236   0.030   0.001   0.043
   0.425   6.000   0.134   0.092   0.019   0.246   0.032   0.001   0.039
   0.450   6.000   0.136   0.093   0.019   0.256   0.034   0.001   0.034
   0.475   6.000   0.139   0.094   0.020   0.265   0.036   0.001   0.031
   0.500   6.000   0.141   0.095   0.020   0.274   0.038   0.001   0.027
   0.525   5.000   0.143   0.096   0.020   0.282   0.040   0.001   0.024
   0.550   5.000   0.144   0.097   0.021   0.290   0.042   0.001   0.021
   0.575   5.000   0.146   0.098   0.021   0.297   0.043   0.001   0.019
   0.600   5.000   0.147   0.098   0.021   0.304   0.044   0.001   0.018
   0.625   5.000   0.147   0.099   0.021   0.310   0.046   0.001   0.018
   0.650   5.000   0.147   0.100   0.021   0.315   0.047   0.001   0.018
   0.675   5.000   0.147   0.100   0.021   0.319   0.047   0.001   0.020
   0.700   5.000   0.146   0.101   0.020   0.323   0.048   0.001   0.023
   0.725   5.000   0.145   0.101   0.020   0.326   0.048   0.001   0.027
   0.750   5.000   0.143   0.101   0.019   0.329   0.048   0.001   0.031
   0.775   6.000   0.141   0.101   0.019   0.331   0.048   0.001   0.037
   0.800   7.000   0.138   0.101   0.018   0.332   0.048   0.001   0.043
   0.825   7.000   0.135   0.101   0.017   0.333   0.048   0.001   0.050
   0.850   6.000   0.132   0.101   0.016   0.334   0.048   0.001   0.057
   0.875   6.000   0.128   0.100   0.016   0.335   0.047   0.001   0.065
   0.900   6.000   0.124   0.100   0.015   0.335   0.047   0.001   0.073
   0.925   6.000   0.121   0.099   0.014   0.335   0.046   0.001   0.082
   0.950   6.000   0.116   0.099   0.013   0.334   0.046   0.001   0.091
   0.975   6.000   0.112   0.097   0.012   0.332   0.045   0.001   0.099
   1.000   6.000   0.107   0.096   0.011   0.330   0.045   0.001   0.107
