  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.125   0.104   0.166   0.064   0.000   0.047
   0.025   7.000   0.122   0.102   0.174   0.060   0.000   0.048
   0.050   7.000   0.121   0.099   0.184   0.053   0.000   0.049
   0.075   7.000   0.118   0.095   0.192   0.047   0.000   0.049
   0.100   7.000   0.115   0.092   0.199   0.041   0.000   0.046
   0.125   7.000   0.113   0.089   0.206   0.038   0.000   0.042
   0.150   7.000   0.111   0.086   0.214   0.036   0.001   0.038
   0.175   6.000   0.110   0.084   0.222   0.035   0.001   0.033
   0.200   6.000   0.110   0.083   0.231   0.035   0.001   0.029
   0.225   6.000   0.110   0.082   0.240   0.035   0.001   0.025
   0.250   6.000   0.111   0.081   0.249   0.036   0.001   0.022
   0.275   5.000   0.112   0.081   0.257   0.037   0.001   0.019
   0.300   5.000   0.114   0.081   0.266   0.038   0.001   0.017
   0.325   5.000   0.115   0.081   0.274   0.040   0.001   0.015
   0.350   5.000   0.117   0.081   0.281   0.041   0.001   0.015
   0.375   5.000   0.118   0.082   0.288   0.042   0.001   0.015
   0.400   5.000   0.119   0.083   0.294   0.043   0.001   0.016
   0.425   5.000   0.120   0.084   0.300   0.045   0.001   0.018
   0.450   5.000   0.121   0.084   0.305   0.045   0.001   0.020
   0.475   5.000   0.121   0.085   0.309   0.046   0.001   0.024
   0.500   5.000   0.120   0.086   0.313   0.047   0.001   0.028
   0.525   6.000   0.120   0.087   0.316   0.047   0.001   0.033
   0.550   7.000   0.119   0.087   0.319   0.047   0.001   0.039
   0.575   6.000   0.117   0.088   0.321   0.048   0.001   0.045
   0.600   6.000   0.115   0.088   0.323   0.048   0.001   0.052
   0.625   6.000   0.113   0.088   0.324   0.047   0.001   0.060
   0.650   6.000   0.111   0.089   0.325   0.047   0.001   0.068
   0.675   6.000   0.108   0.089   0.325   0.047   0.001   0.077
   0.700   6.000   0.105   0.088   0.325   0.047   0.001   0.085
   0.725   6.000   0.102   0.088   0.324   0.046   0.001   0.094
   0.750   6.000   0.099   0.088   0.324   0.046   0.001   0.104
   0.775   6.000   0.095   0.087   0.322   0.046   0.001   0.113
   0.800   6.000   0.092   0.086   0.321   0.045   0.001   0.123
   0.825   6.000   0.089   0.085   0.320   0.045   0.001   0.132
   0.850   6.000   0.086   0.084   0.318   0.045   0.001   0.142
   0.875   6.000   0.082   0.083   0.316   0.044   0.001   0.152
   0.900   6.000   0.079   0.082   0.314   0.044   0.001   0.161
   0.925   6.000   0.076   0.081   0.311   0.044   0.001   0.171
   0.950   7.000   0.073   0.080   0.309   0.044   0.001   0.181
   0.975   7.000   0.070   0.078   0.305   0.044   0.001   0.189
   1.000   7.000   0.066   0.076   0.302   0.044   0.001   0.196
