  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   3.000   0.000   0.132   0.065   0.001   0.356   0.008   0.014
   0.025   3.000   0.000   0.126   0.060   0.001   0.347   0.007   0.018
   0.050   3.000   0.000   0.121   0.056   0.002   0.339   0.006   0.022
   0.075   3.000   0.000   0.116   0.054   0.002   0.330   0.006   0.026
   0.100   3.000   0.000   0.112   0.051   0.002   0.323   0.005   0.030
   0.125   3.000   0.000   0.108   0.050   0.002   0.316   0.005   0.035
   0.150   3.000   0.000   0.105   0.049   0.002   0.310   0.004   0.039
   0.175   3.000   0.000   0.103   0.048   0.002   0.304   0.004   0.043
   0.200   4.000   0.000   0.101   0.048   0.002   0.299   0.004   0.048
   0.225   4.000   0.000   0.099   0.048   0.002   0.295   0.004   0.053
   0.250   4.000   0.000   0.098   0.048   0.002   0.292   0.004   0.057
   0.275   4.000   0.000   0.097   0.049   0.002   0.289   0.004   0.063
   0.300   4.000   0.000   0.096   0.049   0.002   0.287   0.004   0.068
   0.325   4.000   0.000   0.095   0.050   0.002   0.286   0.004   0.073
   0.350   5.000   0.000   0.095   0.050   0.002   0.285   0.004   0.079
   0.375   6.000   0.000   0.094   0.051   0.002   0.285   0.004   0.085
   0.400   7.000   0.000   0.094   0.051   0.002   0.285   0.004   0.092
   0.425   7.000   0.000   0.093   0.052   0.002   0.286   0.004   0.099
   0.450   7.000   0.000   0.093   0.052   0.002   0.287   0.004   0.106
   0.475   7.000   0.000   0.092   0.052   0.002   0.287   0.004   0.113
   0.500   7.000   0.000   0.092   0.052   0.002   0.288   0.004   0.121
   0.525   7.000   0.000   0.091   0.052   0.002   0.289   0.004   0.128
   0.550   7.000   0.000   0.091   0.051   0.002   0.290   0.004   0.136
   0.575   7.000   0.000   0.090   0.051   0.002   0.291   0.004   0.145
   0.600   7.000   0.000   0.089   0.050   0.002   0.292   0.004   0.153
   0.625   8.000   0.000   0.088   0.049   0.002   0.292   0.004   0.161
   0.650   8.000   0.000   0.087   0.048   0.002   0.293   0.004   0.169
   0.675   8.000   0.000   0.086   0.047   0.002   0.293   0.004   0.178
   0.700   8.000   0.000   0.085   0.046   0.002   0.294   0.004   0.186
   0.725   8.000   0.000   0.084   0.045   0.002   0.294   0.004   0.194
   0.750   8.000   0.000   0.083   0.044   0.002   0.294   0.004   0.203
   0.775   8.000   0.000   0.081   0.043   0.002   0.294   0.004   0.211
   0.800   8.000   0.000   0.080   0.042   0.002   0.293   0.004   0.219
   0.825   8.000   0.000   0.079   0.040   0.002   0.293   0.004   0.227
   0.850   8.000   0.000   0.078   0.039   0.002   0.292   0.004   0.234
   0.875   8.000   0.000   0.076   0.038   0.002   0.292   0.004   0.242
   0.900   8.000   0.000   0.075   0.037   0.002   0.291   0.004   0.249
   0.925   8.000   0.000   0.074   0.035   0.002   0.290   0.004   0.256
   0.950   8.000   0.000   0.073   0.034   0.002   0.290   0.004   0.263
   0.975   8.000   0.000   0.071   0.033   0.002   0.287   0.004   0.267
   1.000   8.000   0.000   0.070   0.032   0.002   0.285   0.004   0.271
