  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.000   0.099   0.189   0.000   0.000   0.000   0.173
   0.025   8.000   0.000   0.096   0.190   0.000   0.000   0.000   0.174
   0.050   8.000   0.000   0.093   0.192   0.000   0.000   0.000   0.176
   0.075   8.000   0.000   0.090   0.194   0.000   0.000   0.000   0.179
   0.100   8.000   0.000   0.088   0.198   0.000   0.000   0.000   0.181
   0.125   8.000   0.001   0.085   0.201   0.000   0.000   0.000   0.184
   0.150   8.000   0.001   0.083   0.205   0.000   0.000   0.000   0.187
   0.175   8.000   0.001   0.081   0.209   0.000   0.000   0.000   0.192
   0.200   8.000   0.001   0.078   0.212   0.000   0.000   0.000   0.197
   0.225   8.000   0.001   0.076   0.216   0.000   0.000   0.000   0.202
   0.250   8.000   0.001   0.073   0.220   0.000   0.000   0.000   0.209
   0.275   8.000   0.001   0.071   0.224   0.000   0.000   0.000   0.216
   0.300   8.000   0.001   0.068   0.228   0.000   0.000   0.000   0.223
   0.325   8.000   0.001   0.064   0.233   0.000   0.000   0.000   0.230
   0.350   8.000   0.001   0.060   0.238   0.000   0.000   0.000   0.238
   0.375   8.000   0.001   0.056   0.243   0.000   0.000   0.000   0.245
   0.400   8.000   0.002   0.052   0.249   0.000   0.000   0.000   0.253
   0.425   8.000   0.002   0.047   0.255   0.000   0.000   0.000   0.260
   0.450   8.000   0.002   0.043   0.260   0.000   0.000   0.000   0.268
   0.475   8.000   0.003   0.038   0.266   0.000   0.000   0.000   0.275
   0.500   8.000   0.003   0.033   0.272   0.000   0.000   0.000   0.282
   0.525   8.000   0.004   0.028   0.277   0.000   0.000   0.000   0.288
   0.550   8.000   0.004   0.023   0.282   0.000   0.000   0.000   0.294
   0.575   8.000   0.005   0.018   0.287   0.000   0.000   0.000   0.300
   0.600   7.000   0.006   0.014   0.292   0.000   0.000   0.000   0.306
   0.625   7.000   0.008   0.011   0.296   0.000   0.000   0.000   0.311
   0.650   7.000   0.009   0.008   0.299   0.000   0.000   0.000   0.315
   0.675   7.000   0.011   0.005   0.301   0.000   0.000   0.000   0.319
   0.700   7.000   0.013   0.003   0.302   0.000   0.000   0.000   0.323
   0.725   8.000   0.016   0.002   0.303   0.000   0.000   0.000   0.326
   0.750   8.000   0.019   0.001   0.303   0.000   0.000   0.000   0.329
   0.775   8.000   0.023   0.001   0.302   0.000   0.000   0.000   0.332
   0.800   8.000   0.027   0.000   0.300   0.000   0.000   0.000   0.334
   0.825   8.000   0.031   0.000   0.298   0.000   0.000   0.000   0.336
   0.850   8.000   0.035   0.000   0.296   0.000   0.000   0.000   0.338
   0.875   7.000   0.039   0.000   0.293   0.000   0.000   0.000   0.339
   0.900   7.000   0.044   0.000   0.291   0.000   0.000   0.000   0.341
   0.925   7.000   0.049   0.000   0.288   0.000   0.000   0.000   0.342
   0.950   7.000   0.053   0.000   0.284   0.000   0.000   0.000   0.343
   0.975   7.000   0.058   0.000   0.281   0.000   0.000   0.000   0.345
   1.000   6.000   0.063   0.000   0.278   0.000   0.000   0.000   0.346
