  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.133   0.134   0.267
   0.025  25.000   0.133   0.134   0.267
   0.050  26.000   0.132   0.133   0.266
   0.075  26.000   0.131   0.133   0.264
   0.100  24.000   0.131   0.131   0.262
   0.125  21.000   0.130   0.130   0.260
   0.150  21.000   0.129   0.129   0.258
   0.175  22.000   0.127   0.128   0.256
   0.200  22.000   0.126   0.127   0.253
   0.225  23.000   0.123   0.126   0.250
   0.250  22.000   0.121   0.124   0.246
   0.275  21.000   0.118   0.122   0.243
   0.300  21.000   0.116   0.121   0.238
   0.325  21.000   0.113   0.119   0.234
   0.350  21.000   0.110   0.116   0.229
   0.375  21.000   0.108   0.114   0.225
   0.400  21.000   0.105   0.112   0.220
   0.425  22.000   0.103   0.110   0.215
   0.450  22.000   0.100   0.108   0.211
   0.475  23.000   0.098   0.106   0.207
   0.500  23.000   0.096   0.103   0.203
   0.525  23.000   0.094   0.101   0.199
   0.550  23.000   0.092   0.100   0.195
   0.575  22.000   0.090   0.098   0.191
   0.600  22.000   0.089   0.096   0.188
   0.625  22.000   0.087   0.094   0.184
   0.650  22.000   0.085   0.093   0.181
   0.675  22.000   0.084   0.091   0.178
   0.700  22.000   0.083   0.090   0.176
   0.725  21.000   0.081   0.089   0.173
   0.750  21.000   0.080   0.087   0.171
   0.775  21.000   0.079   0.086   0.168
   0.800  21.000   0.078   0.085   0.166
   0.825  21.000   0.077   0.084   0.164
   0.850  21.000   0.076   0.083   0.162
   0.875  21.000   0.075   0.082   0.160
   0.900  21.000   0.075   0.081   0.159
   0.925  21.000   0.074   0.081   0.157
   0.950  21.000   0.073   0.080   0.156
   0.975  21.000   0.073   0.079   0.154
   1.000  21.000   0.072   0.078   0.153
