  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.128   0.163   0.000   0.002   0.173
   0.025   6.000   0.000   0.127   0.162   0.000   0.002   0.175
   0.050   6.000   0.000   0.126   0.162   0.000   0.001   0.178
   0.075   6.000   0.000   0.126   0.163   0.000   0.001   0.181
   0.100   6.000   0.000   0.125   0.165   0.000   0.001   0.184
   0.125   6.000   0.000   0.124   0.168   0.000   0.001   0.187
   0.150   6.000   0.000   0.123   0.170   0.000   0.001   0.189
   0.175   6.000   0.000   0.123   0.173   0.000   0.001   0.192
   0.200   7.000   0.000   0.123   0.175   0.000   0.001   0.195
   0.225   7.000   0.000   0.124   0.177   0.000   0.001   0.200
   0.250   8.000   0.000   0.124   0.179   0.000   0.001   0.205
   0.275   8.000   0.000   0.125   0.180   0.000   0.000   0.210
   0.300   8.000   0.000   0.126   0.182   0.000   0.000   0.216
   0.325   8.000   0.000   0.127   0.184   0.000   0.000   0.223
   0.350   8.000   0.000   0.128   0.186   0.000   0.000   0.230
   0.375   8.000   0.000   0.129   0.188   0.000   0.000   0.236
   0.400   8.000   0.000   0.129   0.190   0.000   0.000   0.243
   0.425   8.000   0.000   0.130   0.192   0.000   0.000   0.250
   0.450   8.000   0.000   0.130   0.195   0.000   0.000   0.256
   0.475   8.000   0.000   0.130   0.197   0.000   0.000   0.262
   0.500   8.000   0.000   0.129   0.200   0.000   0.000   0.268
   0.525   8.000   0.000   0.129   0.203   0.000   0.000   0.274
   0.550   8.000   0.000   0.128   0.206   0.000   0.000   0.280
   0.575   8.000   0.000   0.127   0.208   0.000   0.000   0.285
   0.600   8.000   0.000   0.126   0.211   0.000   0.000   0.290
   0.625   8.000   0.000   0.125   0.215   0.000   0.000   0.295
   0.650   8.000   0.000   0.123   0.218   0.000   0.000   0.299
   0.675   8.000   0.000   0.121   0.221   0.000   0.000   0.303
   0.700   8.000   0.000   0.119   0.225   0.000   0.000   0.307
   0.725   8.000   0.000   0.117   0.228   0.000   0.000   0.311
   0.750   8.000   0.000   0.114   0.232   0.000   0.000   0.315
   0.775   8.000   0.001   0.112   0.236   0.000   0.000   0.319
   0.800   8.000   0.001   0.109   0.240   0.000   0.000   0.322
   0.825   8.000   0.001   0.105   0.244   0.000   0.000   0.325
   0.850   8.000   0.001   0.101   0.248   0.000   0.000   0.328
   0.875   8.000   0.001   0.097   0.252   0.000   0.000   0.331
   0.900   8.000   0.001   0.093   0.257   0.000   0.000   0.334
   0.925   8.000   0.001   0.089   0.262   0.000   0.000   0.337
   0.950   8.000   0.001   0.084   0.267   0.000   0.000   0.340
   0.975   8.000   0.001   0.078   0.272   0.000   0.000   0.343
   1.000   8.000   0.001   0.073   0.277   0.000   0.000   0.345
