  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  10.000   0.003   0.004   0.000   0.002   0.049   0.106   0.309
   0.025  10.000   0.003   0.003   0.000   0.002   0.048   0.105   0.304
   0.050  10.000   0.003   0.003   0.000   0.002   0.047   0.106   0.302
   0.075  10.000   0.004   0.003   0.000   0.002   0.046   0.107   0.303
   0.100  10.000   0.004   0.003   0.001   0.002   0.046   0.108   0.302
   0.125  10.000   0.004   0.003   0.001   0.002   0.046   0.107   0.294
   0.150  10.000   0.004   0.002   0.001   0.002   0.045   0.107   0.285
   0.175  10.000   0.004   0.002   0.001   0.002   0.043   0.108   0.280
   0.200  10.000   0.004   0.001   0.001   0.002   0.042   0.110   0.279
   0.225  10.000   0.004   0.001   0.001   0.003   0.040   0.112   0.281
   0.250  10.000   0.005   0.001   0.002   0.003   0.039   0.115   0.285
   0.275  10.000   0.005   0.001   0.002   0.003   0.039   0.117   0.291
   0.300  10.000   0.006   0.001   0.002   0.003   0.038   0.120   0.297
   0.325  10.000   0.006   0.001   0.002   0.004   0.039   0.122   0.304
   0.350  11.000   0.007   0.001   0.003   0.004   0.039   0.125   0.312
   0.375  11.000   0.007   0.001   0.003   0.004   0.039   0.128   0.319
   0.400  11.000   0.008   0.001   0.003   0.004   0.040   0.130   0.327
   0.425  11.000   0.009   0.001   0.003   0.004   0.041   0.132   0.334
   0.450  11.000   0.009   0.002   0.004   0.004   0.042   0.135   0.341
   0.475  11.000   0.010   0.002   0.004   0.004   0.043   0.137   0.348
   0.500  11.000   0.011   0.002   0.004   0.004   0.044   0.139   0.354
   0.525  11.000   0.011   0.002   0.004   0.004   0.045   0.141   0.360
   0.550  11.000   0.012   0.002   0.004   0.004   0.046   0.143   0.366
   0.575  11.000   0.013   0.003   0.004   0.004   0.047   0.145   0.371
   0.600  11.000   0.013   0.003   0.004   0.004   0.048   0.147   0.376
   0.625  11.000   0.014   0.003   0.005   0.004   0.050   0.148   0.381
   0.650  11.000   0.014   0.003   0.005   0.004   0.051   0.150   0.385
   0.675  11.000   0.015   0.004   0.005   0.004   0.052   0.152   0.389
   0.700  11.000   0.016   0.004   0.005   0.004   0.053   0.153   0.392
   0.725  11.000   0.016   0.004   0.005   0.004   0.055   0.154   0.395
   0.750  11.000   0.017   0.005   0.005   0.004   0.056   0.156   0.398
   0.775  11.000   0.017   0.005   0.005   0.004   0.057   0.157   0.401
   0.800  11.000   0.018   0.005   0.005   0.004   0.058   0.158   0.404
   0.825  11.000   0.018   0.006   0.005   0.004   0.059   0.159   0.406
   0.850  11.000   0.019   0.006   0.005   0.004   0.061   0.160   0.408
   0.875  11.000   0.019   0.006   0.005   0.004   0.062   0.161   0.410
   0.900  11.000   0.020   0.007   0.005   0.003   0.063   0.162   0.411
   0.925  11.000   0.020   0.007   0.005   0.003   0.064   0.162   0.413
   0.950  11.000   0.020   0.007   0.005   0.003   0.065   0.162   0.412
   0.975  11.000   0.020   0.008   0.005   0.003   0.066   0.162   0.411
   1.000  11.000   0.021   0.008   0.005   0.003   0.067   0.162   0.409
