  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.007   0.017   0.333   0.001   0.000   0.213
   0.025   6.000   0.006   0.022   0.325   0.000   0.000   0.211
   0.050   6.000   0.005   0.027   0.317   0.000   0.000   0.211
   0.075   7.000   0.004   0.032   0.309   0.000   0.000   0.213
   0.100   7.000   0.003   0.037   0.301   0.000   0.000   0.215
   0.125   7.000   0.003   0.043   0.295   0.000   0.000   0.219
   0.150   8.000   0.002   0.048   0.288   0.000   0.000   0.224
   0.175   8.000   0.002   0.053   0.283   0.000   0.000   0.230
   0.200   8.000   0.002   0.059   0.277   0.000   0.000   0.236
   0.225   8.000   0.002   0.064   0.273   0.000   0.000   0.243
   0.250   8.000   0.001   0.070   0.268   0.000   0.000   0.250
   0.275   8.000   0.001   0.076   0.264   0.000   0.000   0.257
   0.300   8.000   0.001   0.082   0.260   0.000   0.000   0.264
   0.325   8.000   0.001   0.087   0.256   0.000   0.000   0.271
   0.350   8.000   0.001   0.092   0.252   0.000   0.000   0.276
   0.375   8.000   0.001   0.096   0.247   0.000   0.000   0.280
   0.400   8.000   0.001   0.099   0.241   0.000   0.000   0.282
   0.425   8.000   0.001   0.104   0.235   0.000   0.000   0.283
   0.450   8.000   0.001   0.108   0.228   0.000   0.000   0.285
   0.475   8.000   0.000   0.113   0.222   0.000   0.000   0.286
   0.500   8.000   0.000   0.119   0.215   0.000   0.000   0.287
   0.525   8.000   0.000   0.125   0.209   0.000   0.000   0.289
   0.550   8.000   0.000   0.130   0.203   0.000   0.000   0.291
   0.575   8.000   0.000   0.136   0.198   0.000   0.000   0.294
   0.600   8.000   0.000   0.141   0.193   0.000   0.000   0.297
   0.625   8.000   0.000   0.146   0.189   0.000   0.000   0.299
   0.650   8.000   0.000   0.150   0.186   0.000   0.000   0.302
   0.675   8.000   0.000   0.154   0.183   0.000   0.000   0.305
   0.700   8.000   0.000   0.158   0.180   0.000   0.000   0.308
   0.725   8.000   0.000   0.162   0.178   0.000   0.000   0.311
   0.750   8.000   0.000   0.165   0.177   0.000   0.000   0.314
   0.775   8.000   0.000   0.168   0.175   0.000   0.000   0.317
   0.800   8.000   0.000   0.171   0.174   0.000   0.000   0.320
   0.825   8.000   0.000   0.173   0.173   0.000   0.000   0.322
   0.850   8.000   0.000   0.175   0.173   0.000   0.000   0.325
   0.875   8.000   0.000   0.178   0.172   0.000   0.000   0.327
   0.900   8.000   0.000   0.179   0.172   0.000   0.000   0.330
   0.925   9.000   0.000   0.181   0.172   0.000   0.000   0.332
   0.950   9.000   0.000   0.183   0.171   0.000   0.000   0.334
   0.975   9.000   0.000   0.184   0.171   0.000   0.000   0.336
   1.000   9.000   0.000   0.186   0.171   0.000   0.000   0.338
