  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.110   0.106   0.214
   0.025  20.000   0.111   0.107   0.217
   0.050  21.000   0.112   0.109   0.219
   0.075  21.000   0.112   0.109   0.221
   0.100  21.000   0.112   0.110   0.221
   0.125  21.000   0.111   0.110   0.220
   0.150  20.000   0.109   0.109   0.219
   0.175  20.000   0.107   0.109   0.216
   0.200  19.000   0.105   0.108   0.213
   0.225  19.000   0.102   0.106   0.210
   0.250  19.000   0.099   0.105   0.206
   0.275  20.000   0.097   0.103   0.202
   0.300  20.000   0.094   0.101   0.198
   0.325  19.000   0.092   0.099   0.194
   0.350  14.000   0.090   0.098   0.191
   0.375  14.000   0.089   0.097   0.190
   0.400  17.000   0.089   0.097   0.190
   0.425  19.000   0.089   0.098   0.190
   0.450  19.000   0.090   0.098   0.191
   0.475  19.000   0.090   0.098   0.191
   0.500  19.000   0.090   0.098   0.191
   0.525  19.000   0.089   0.097   0.190
   0.550  20.000   0.089   0.097   0.189
   0.575  21.000   0.088   0.096   0.188
   0.600  21.000   0.088   0.095   0.186
   0.625  21.000   0.087   0.095   0.185
   0.650  21.000   0.086   0.093   0.182
   0.675  21.000   0.085   0.092   0.180
   0.700  21.000   0.084   0.091   0.178
   0.725  21.000   0.083   0.090   0.176
   0.750  21.000   0.082   0.089   0.174
   0.775  21.000   0.081   0.088   0.171
   0.800  21.000   0.080   0.087   0.169
   0.825  21.000   0.079   0.085   0.167
   0.850  21.000   0.078   0.084   0.165
   0.875  21.000   0.077   0.083   0.163
   0.900  21.000   0.076   0.082   0.161
   0.925  21.000   0.075   0.081   0.159
   0.950  21.000   0.074   0.080   0.157
   0.975  21.000   0.073   0.080   0.156
   1.000  21.000   0.073   0.079   0.154
