  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   9.000   0.000   0.045   0.001   0.189   0.012   0.196
   0.025   9.000   0.000   0.042   0.001   0.185   0.012   0.193
   0.050   9.000   0.000   0.039   0.001   0.181   0.012   0.192
   0.075   9.000   0.000   0.037   0.001   0.178   0.013   0.193
   0.100  10.000   0.000   0.035   0.001   0.174   0.013   0.195
   0.125  10.000   0.000   0.034   0.001   0.172   0.014   0.198
   0.150  10.000   0.000   0.034   0.001   0.170   0.015   0.202
   0.175  10.000   0.000   0.034   0.001   0.169   0.015   0.208
   0.200  10.000   0.000   0.035   0.001   0.168   0.016   0.213
   0.225  10.000   0.000   0.036   0.001   0.169   0.017   0.220
   0.250  10.000   0.000   0.037   0.001   0.169   0.017   0.227
   0.275  10.000   0.000   0.038   0.001   0.171   0.018   0.234
   0.300  10.000   0.000   0.039   0.001   0.173   0.019   0.242
   0.325  10.000   0.000   0.040   0.001   0.175   0.020   0.250
   0.350  10.000   0.000   0.042   0.001   0.177   0.021   0.258
   0.375  10.000   0.000   0.043   0.001   0.180   0.022   0.266
   0.400  10.000   0.000   0.044   0.000   0.182   0.023   0.274
   0.425  10.000   0.000   0.045   0.000   0.185   0.024   0.282
   0.450  10.000   0.000   0.046   0.000   0.188   0.025   0.289
   0.475  10.000   0.000   0.047   0.000   0.190   0.026   0.296
   0.500  10.000   0.000   0.048   0.000   0.192   0.027   0.303
   0.525  10.000   0.000   0.049   0.000   0.195   0.028   0.310
   0.550  10.000   0.000   0.049   0.000   0.197   0.030   0.316
   0.575  10.000   0.000   0.050   0.000   0.198   0.031   0.321
   0.600  10.000   0.000   0.051   0.000   0.200   0.032   0.327
   0.625  10.000   0.000   0.051   0.000   0.202   0.033   0.331
   0.650  10.000   0.000   0.051   0.000   0.203   0.034   0.336
   0.675   9.000   0.000   0.052   0.000   0.204   0.035   0.340
   0.700   9.000   0.000   0.052   0.000   0.206   0.037   0.344
   0.725   9.000   0.000   0.052   0.000   0.207   0.038   0.348
   0.750   9.000   0.000   0.053   0.000   0.208   0.039   0.351
   0.775   9.000   0.000   0.053   0.000   0.209   0.040   0.354
   0.800   9.000   0.000   0.053   0.000   0.209   0.041   0.357
   0.825   9.000   0.000   0.053   0.000   0.210   0.042   0.359
   0.850   9.000   0.000   0.053   0.000   0.211   0.044   0.361
   0.875   9.000   0.000   0.053   0.000   0.211   0.045   0.363
   0.900   9.000   0.000   0.054   0.000   0.212   0.046   0.365
   0.925   9.000   0.000   0.054   0.000   0.211   0.047   0.364
   0.950   9.000   0.000   0.054   0.000   0.211   0.048   0.364
   0.975   9.000   0.000   0.054   0.000   0.211   0.049   0.363
   1.000   9.000   0.001   0.054   0.000   0.210   0.050   0.362
