  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.005   0.000   0.052   0.091   0.210   0.000   0.136
   0.025   5.000   0.005   0.000   0.049   0.091   0.204   0.000   0.142
   0.050   6.000   0.004   0.000   0.045   0.089   0.196   0.000   0.143
   0.075   6.000   0.004   0.000   0.041   0.088   0.187   0.000   0.142
   0.100   6.000   0.003   0.000   0.037   0.088   0.178   0.000   0.143
   0.125   7.000   0.003   0.000   0.034   0.089   0.171   0.000   0.146
   0.150   8.000   0.004   0.000   0.032   0.091   0.166   0.000   0.150
   0.175   8.000   0.004   0.000   0.031   0.092   0.162   0.000   0.156
   0.200   8.000   0.004   0.000   0.030   0.094   0.160   0.000   0.163
   0.225   8.000   0.004   0.000   0.029   0.095   0.158   0.000   0.170
   0.250   8.000   0.004   0.000   0.029   0.096   0.157   0.000   0.178
   0.275   8.000   0.005   0.000   0.029   0.096   0.157   0.000   0.186
   0.300   8.000   0.005   0.000   0.029   0.097   0.157   0.000   0.195
   0.325   8.000   0.005   0.000   0.029   0.097   0.158   0.000   0.204
   0.350   8.000   0.005   0.000   0.029   0.098   0.159   0.000   0.213
   0.375   8.000   0.005   0.000   0.030   0.098   0.160   0.000   0.223
   0.400   8.000   0.006   0.000   0.030   0.099   0.161   0.000   0.232
   0.425   8.000   0.006   0.000   0.030   0.099   0.163   0.000   0.241
   0.450   8.000   0.006   0.000   0.030   0.100   0.164   0.000   0.250
   0.475   8.000   0.006   0.000   0.029   0.100   0.165   0.000   0.259
   0.500   8.000   0.006   0.000   0.029   0.100   0.167   0.000   0.268
   0.525   8.000   0.006   0.000   0.029   0.101   0.168   0.000   0.277
   0.550   8.000   0.006   0.000   0.029   0.101   0.169   0.000   0.285
   0.575   8.000   0.006   0.000   0.028   0.102   0.170   0.000   0.293
   0.600   8.000   0.006   0.000   0.028   0.102   0.170   0.000   0.300
   0.625   8.000   0.006   0.000   0.027   0.102   0.171   0.000   0.307
   0.650   8.000   0.006   0.000   0.027   0.103   0.172   0.000   0.314
   0.675   8.000   0.006   0.000   0.026   0.103   0.172   0.000   0.321
   0.700   8.000   0.006   0.000   0.026   0.104   0.173   0.000   0.327
   0.725   8.000   0.006   0.000   0.025   0.104   0.173   0.000   0.333
   0.750   8.000   0.006   0.000   0.025   0.104   0.173   0.000   0.339
   0.775   8.000   0.007   0.000   0.024   0.105   0.174   0.000   0.344
   0.800   8.000   0.007   0.000   0.024   0.105   0.174   0.000   0.349
   0.825   8.000   0.007   0.000   0.023   0.106   0.174   0.000   0.354
   0.850   9.000   0.007   0.000   0.023   0.106   0.174   0.000   0.358
   0.875   9.000   0.007   0.000   0.022   0.106   0.174   0.000   0.362
   0.900   9.000   0.007   0.000   0.022   0.107   0.174   0.000   0.366
   0.925   9.000   0.007   0.000   0.021   0.107   0.174   0.000   0.370
   0.950   9.000   0.007   0.000   0.021   0.107   0.173   0.000   0.371
   0.975   9.000   0.007   0.000   0.021   0.107   0.172   0.000   0.372
   1.000   9.000   0.007   0.000   0.020   0.107   0.171   0.000   0.373
