  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.130   0.137   0.270
   0.025  26.000   0.132   0.138   0.273
   0.050  24.000   0.134   0.139   0.275
   0.075  25.000   0.135   0.138   0.275
   0.100  21.000   0.135   0.139   0.275
   0.125  20.000   0.135   0.140   0.277
   0.150  21.000   0.135   0.142   0.279
   0.175  21.000   0.134   0.143   0.280
   0.200  20.000   0.132   0.142   0.279
   0.225  20.000   0.130   0.141   0.276
   0.250  21.000   0.128   0.139   0.271
   0.275  21.000   0.125   0.136   0.266
   0.300  21.000   0.122   0.133   0.260
   0.325  21.000   0.119   0.129   0.253
   0.350  21.000   0.115   0.126   0.245
   0.375  21.000   0.112   0.122   0.238
   0.400  21.000   0.108   0.118   0.231
   0.425  21.000   0.105   0.115   0.224
   0.450  21.000   0.102   0.111   0.217
   0.475  21.000   0.099   0.108   0.210
   0.500  21.000   0.096   0.104   0.204
   0.525  20.000   0.093   0.101   0.198
   0.550  19.000   0.091   0.099   0.193
   0.575  19.000   0.088   0.096   0.188
   0.600  19.000   0.086   0.094   0.183
   0.625  19.000   0.084   0.091   0.179
   0.650  19.000   0.083   0.089   0.175
   0.675  19.000   0.081   0.088   0.171
   0.700  19.000   0.080   0.086   0.168
   0.725  19.000   0.078   0.085   0.166
   0.750  19.000   0.078   0.083   0.163
   0.775  20.000   0.077   0.082   0.161
   0.800  20.000   0.076   0.081   0.160
   0.825  20.000   0.076   0.081   0.159
   0.850  19.000   0.076   0.080   0.157
   0.875  19.000   0.075   0.080   0.157
   0.900  19.000   0.075   0.079   0.156
   0.925  18.000   0.075   0.079   0.156
   0.950  18.000   0.076   0.079   0.157
   0.975  18.000   0.077   0.080   0.158
   1.000  18.000   0.077   0.080   0.159
