  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.123   0.128   0.254
   0.025  21.000   0.126   0.132   0.260
   0.050  21.000   0.128   0.134   0.265
   0.075  21.000   0.129   0.137   0.269
   0.100  21.000   0.130   0.138   0.271
   0.125  21.000   0.130   0.139   0.273
   0.150  22.000   0.130   0.139   0.273
   0.175  22.000   0.130   0.139   0.273
   0.200  23.000   0.129   0.139   0.272
   0.225  23.000   0.128   0.138   0.269
   0.250  23.000   0.126   0.136   0.266
   0.275  23.000   0.124   0.134   0.263
   0.300  23.000   0.122   0.132   0.258
   0.325  23.000   0.120   0.130   0.254
   0.350  22.000   0.117   0.127   0.249
   0.375  22.000   0.115   0.124   0.243
   0.400  22.000   0.112   0.122   0.238
   0.425  22.000   0.110   0.119   0.233
   0.450  22.000   0.107   0.116   0.227
   0.475  21.000   0.105   0.114   0.222
   0.500  21.000   0.103   0.111   0.217
   0.525  20.000   0.100   0.109   0.212
   0.550  20.000   0.098   0.106   0.208
   0.575  20.000   0.096   0.104   0.203
   0.600  20.000   0.094   0.102   0.199
   0.625  20.000   0.092   0.100   0.195
   0.650  20.000   0.091   0.098   0.192
   0.675  20.000   0.089   0.096   0.188
   0.700  20.000   0.088   0.094   0.185
   0.725  20.000   0.086   0.093   0.182
   0.750  20.000   0.085   0.091   0.179
   0.775  20.000   0.084   0.090   0.176
   0.800  20.000   0.083   0.089   0.174
   0.825  20.000   0.081   0.087   0.171
   0.850  20.000   0.080   0.086   0.169
   0.875  20.000   0.080   0.085   0.167
   0.900  20.000   0.079   0.084   0.165
   0.925  20.000   0.078   0.083   0.163
   0.950  20.000   0.078   0.083   0.164
   0.975  20.000   0.078   0.084   0.164
   1.000  20.000   0.078   0.084   0.164
