  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  12.000   0.000   0.000   0.000   0.000   0.001   0.000   0.418
   0.025  12.000   0.000   0.000   0.000   0.000   0.001   0.000   0.410
   0.050  12.000   0.000   0.000   0.000   0.000   0.001   0.000   0.407
   0.075  12.000   0.000   0.000   0.000   0.000   0.002   0.000   0.407
   0.100  12.000   0.000   0.000   0.000   0.000   0.002   0.000   0.411
   0.125  12.000   0.000   0.000   0.000   0.000   0.003   0.000   0.417
   0.150  12.000   0.000   0.000   0.000   0.000   0.003   0.001   0.422
   0.175  13.000   0.000   0.000   0.000   0.000   0.004   0.001   0.425
   0.200  13.000   0.000   0.000   0.000   0.000   0.005   0.001   0.427
   0.225  13.000   0.000   0.000   0.000   0.000   0.006   0.001   0.431
   0.250  13.000   0.000   0.000   0.000   0.000   0.007   0.001   0.437
   0.275  13.000   0.000   0.000   0.000   0.000   0.008   0.002   0.444
   0.300  13.000   0.000   0.000   0.000   0.000   0.009   0.002   0.452
   0.325  13.000   0.000   0.000   0.000   0.000   0.011   0.003   0.461
   0.350  13.000   0.000   0.000   0.000   0.000   0.012   0.003   0.471
   0.375  13.000   0.000   0.000   0.000   0.000   0.014   0.004   0.480
   0.400  13.000   0.000   0.000   0.000   0.000   0.017   0.004   0.489
   0.425  14.000   0.000   0.000   0.000   0.000   0.020   0.005   0.498
   0.450  14.000   0.000   0.000   0.000   0.000   0.023   0.006   0.505
   0.475  14.000   0.000   0.000   0.000   0.000   0.026   0.008   0.512
   0.500  14.000   0.000   0.000   0.000   0.000   0.030   0.009   0.517
   0.525  12.000   0.000   0.000   0.000   0.000   0.034   0.011   0.522
   0.550  12.000   0.000   0.000   0.000   0.000   0.039   0.013   0.526
   0.575  12.000   0.000   0.000   0.000   0.000   0.044   0.015   0.528
   0.600  12.000   0.000   0.000   0.000   0.000   0.049   0.017   0.530
   0.625  12.000   0.000   0.000   0.000   0.000   0.054   0.020   0.531
   0.650  12.000   0.000   0.000   0.000   0.000   0.059   0.022   0.531
   0.675  12.000   0.000   0.000   0.000   0.000   0.064   0.025   0.530
   0.700  12.000   0.000   0.001   0.000   0.000   0.069   0.028   0.529
   0.725  12.000   0.000   0.001   0.000   0.000   0.074   0.031   0.528
   0.750  12.000   0.000   0.001   0.000   0.000   0.078   0.035   0.525
   0.775  12.000   0.000   0.002   0.000   0.000   0.083   0.038   0.523
   0.800  12.000   0.000   0.002   0.000   0.000   0.087   0.042   0.520
   0.825  12.000   0.000   0.003   0.000   0.000   0.091   0.045   0.517
   0.850  11.000   0.000   0.004   0.000   0.000   0.094   0.049   0.513
   0.875  11.000   0.000   0.004   0.000   0.000   0.098   0.052   0.510
   0.900  10.000   0.000   0.005   0.000   0.000   0.101   0.056   0.506
   0.925  10.000   0.000   0.006   0.000   0.000   0.104   0.059   0.503
   0.950  11.000   0.001   0.007   0.000   0.000   0.106   0.062   0.496
   0.975  11.000   0.001   0.008   0.000   0.000   0.108   0.065   0.490
   1.000  11.000   0.001   0.009   0.000   0.000   0.110   0.068   0.484
