TEXTURE AT STRAIN =    0.1500
   1.126   1.241   0.705  <-- length of phase ellipsoid axes
 -163.19    3.34 -168.75  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
  118.33   42.25 -122.65   0.0003500
