  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.017   0.000   0.239   0.285   0.000   0.015
   0.025   4.000   0.015   0.000   0.239   0.288   0.000   0.014
   0.050   3.000   0.013   0.001   0.240   0.290   0.000   0.013
   0.075   3.000   0.010   0.001   0.242   0.292   0.000   0.014
   0.100   3.000   0.008   0.002   0.243   0.293   0.000   0.016
   0.125   3.000   0.005   0.004   0.240   0.291   0.000   0.018
   0.150   3.000   0.004   0.007   0.232   0.286   0.000   0.022
   0.175   3.000   0.003   0.010   0.222   0.280   0.000   0.025
   0.200   4.000   0.002   0.012   0.214   0.275   0.000   0.029
   0.225   5.000   0.002   0.014   0.207   0.271   0.000   0.032
   0.250   5.000   0.001   0.016   0.202   0.267   0.000   0.036
   0.275   6.000   0.001   0.018   0.198   0.265   0.000   0.040
   0.300   6.000   0.001   0.020   0.194   0.264   0.000   0.044
   0.325   6.000   0.001   0.021   0.191   0.263   0.000   0.048
   0.350   6.000   0.001   0.023   0.188   0.263   0.000   0.052
   0.375   6.000   0.001   0.024   0.186   0.263   0.000   0.057
   0.400   6.000   0.001   0.026   0.184   0.264   0.000   0.062
   0.425   6.000   0.001   0.027   0.181   0.266   0.000   0.068
   0.450   6.000   0.001   0.029   0.179   0.267   0.000   0.073
   0.475   6.000   0.001   0.030   0.176   0.269   0.000   0.079
   0.500   6.000   0.001   0.031   0.174   0.271   0.000   0.086
   0.525   6.000   0.001   0.032   0.171   0.273   0.000   0.093
   0.550   6.000   0.001   0.033   0.168   0.275   0.000   0.100
   0.575   6.000   0.000   0.034   0.165   0.277   0.000   0.107
   0.600   6.000   0.000   0.035   0.162   0.278   0.000   0.114
   0.625   6.000   0.000   0.035   0.159   0.280   0.000   0.122
   0.650   7.000   0.000   0.035   0.155   0.281   0.000   0.130
   0.675   7.000   0.000   0.036   0.152   0.282   0.000   0.138
   0.700   7.000   0.000   0.036   0.149   0.283   0.000   0.146
   0.725   7.000   0.000   0.036   0.146   0.284   0.000   0.154
   0.750   7.000   0.000   0.035   0.142   0.285   0.000   0.163
   0.775   7.000   0.000   0.035   0.139   0.285   0.000   0.171
   0.800   8.000   0.000   0.035   0.136   0.285   0.000   0.180
   0.825   8.000   0.000   0.034   0.133   0.285   0.000   0.188
   0.850   8.000   0.000   0.034   0.130   0.285   0.000   0.197
   0.875   8.000   0.000   0.033   0.127   0.284   0.000   0.205
   0.900   8.000   0.000   0.032   0.124   0.284   0.000   0.213
   0.925   8.000   0.000   0.031   0.121   0.283   0.000   0.222
   0.950   9.000   0.000   0.030   0.118   0.282   0.000   0.230
   0.975   9.000   0.000   0.029   0.116   0.282   0.000   0.238
   1.000   9.000   0.000   0.028   0.113   0.279   0.000   0.244
