  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.141   0.142   0.283
   0.025  22.000   0.142   0.145   0.288
   0.050  21.000   0.142   0.147   0.292
   0.075  21.000   0.142   0.149   0.294
   0.100  21.000   0.142   0.150   0.295
   0.125  21.000   0.141   0.150   0.294
   0.150  21.000   0.140   0.149   0.293
   0.175  21.000   0.138   0.148   0.291
   0.200  22.000   0.136   0.147   0.287
   0.225  23.000   0.134   0.145   0.283
   0.250  23.000   0.132   0.142   0.278
   0.275  23.000   0.129   0.139   0.273
   0.300  22.000   0.126   0.136   0.267
   0.325  22.000   0.123   0.133   0.261
   0.350  22.000   0.120   0.130   0.254
   0.375  21.000   0.117   0.127   0.248
   0.400  21.000   0.114   0.123   0.241
   0.425  21.000   0.111   0.120   0.235
   0.450  21.000   0.108   0.117   0.229
   0.475  21.000   0.105   0.114   0.223
   0.500  21.000   0.102   0.111   0.217
   0.525  21.000   0.100   0.108   0.212
   0.550  19.000   0.098   0.106   0.207
   0.575  19.000   0.095   0.103   0.202
   0.600  19.000   0.093   0.101   0.197
   0.625  19.000   0.091   0.099   0.193
   0.650  19.000   0.090   0.097   0.189
   0.675  19.000   0.088   0.095   0.186
   0.700  19.000   0.086   0.093   0.182
   0.725  20.000   0.085   0.091   0.179
   0.750  20.000   0.084   0.090   0.176
   0.775  20.000   0.082   0.089   0.174
   0.800  20.000   0.081   0.087   0.171
   0.825  20.000   0.080   0.086   0.169
   0.850  20.000   0.079   0.085   0.166
   0.875  20.000   0.078   0.084   0.164
   0.900  20.000   0.077   0.083   0.163
   0.925  20.000   0.077   0.083   0.163
   0.950  20.000   0.078   0.083   0.163
   0.975  20.000   0.078   0.083   0.163
   1.000  20.000   0.078   0.083   0.163
