  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  10.000   0.010   0.000   0.009   0.157   0.103   0.000   0.196
   0.025  10.000   0.011   0.000   0.008   0.153   0.099   0.000   0.196
   0.050  10.000   0.011   0.001   0.008   0.151   0.095   0.000   0.199
   0.075   9.000   0.011   0.001   0.007   0.150   0.091   0.000   0.203
   0.100   9.000   0.012   0.001   0.007   0.150   0.088   0.000   0.210
   0.125  10.000   0.012   0.001   0.006   0.149   0.087   0.000   0.215
   0.150  10.000   0.011   0.001   0.005   0.146   0.084   0.000   0.213
   0.175  10.000   0.011   0.002   0.004   0.145   0.081   0.000   0.211
   0.200  10.000   0.011   0.002   0.004   0.145   0.077   0.000   0.211
   0.225  10.000   0.011   0.003   0.003   0.146   0.074   0.000   0.213
   0.250  10.000   0.011   0.004   0.003   0.148   0.072   0.000   0.218
   0.275  10.000   0.012   0.005   0.003   0.150   0.071   0.000   0.224
   0.300  10.000   0.012   0.005   0.003   0.152   0.070   0.000   0.231
   0.325  10.000   0.013   0.006   0.002   0.154   0.070   0.000   0.240
   0.350  10.000   0.013   0.006   0.002   0.155   0.070   0.000   0.249
   0.375  10.000   0.014   0.007   0.003   0.157   0.071   0.000   0.258
   0.400  10.000   0.014   0.007   0.003   0.158   0.071   0.000   0.267
   0.425  10.000   0.014   0.007   0.003   0.159   0.073   0.000   0.277
   0.450  10.000   0.015   0.007   0.003   0.160   0.074   0.000   0.286
   0.475  10.000   0.015   0.007   0.003   0.161   0.075   0.000   0.295
   0.500  10.000   0.015   0.007   0.003   0.162   0.077   0.000   0.304
   0.525  10.000   0.015   0.007   0.003   0.162   0.079   0.000   0.312
   0.550  10.000   0.015   0.006   0.003   0.163   0.080   0.000   0.320
   0.575  10.000   0.015   0.006   0.003   0.163   0.082   0.000   0.328
   0.600  10.000   0.015   0.006   0.004   0.163   0.084   0.000   0.335
   0.625  10.000   0.015   0.006   0.004   0.163   0.086   0.000   0.341
   0.650  10.000   0.015   0.005   0.004   0.163   0.087   0.000   0.347
   0.675  10.000   0.015   0.005   0.004   0.163   0.089   0.000   0.353
   0.700  10.000   0.015   0.005   0.004   0.163   0.091   0.000   0.359
   0.725  10.000   0.015   0.004   0.004   0.163   0.093   0.000   0.364
   0.750  10.000   0.015   0.004   0.005   0.163   0.095   0.000   0.368
   0.775  10.000   0.015   0.004   0.005   0.163   0.096   0.000   0.373
   0.800  10.000   0.015   0.004   0.005   0.162   0.098   0.000   0.377
   0.825  10.000   0.015   0.003   0.005   0.162   0.100   0.000   0.380
   0.850  10.000   0.015   0.003   0.005   0.162   0.101   0.000   0.384
   0.875  10.000   0.015   0.003   0.005   0.161   0.103   0.000   0.387
   0.900  10.000   0.015   0.003   0.006   0.161   0.105   0.000   0.390
   0.925  10.000   0.014   0.002   0.006   0.160   0.106   0.000   0.390
   0.950  10.000   0.014   0.002   0.006   0.158   0.107   0.000   0.390
   0.975  10.000   0.014   0.002   0.006   0.157   0.109   0.000   0.390
   1.000  10.000   0.014   0.002   0.007   0.156   0.110   0.000   0.390
