  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.126   0.134   0.264
   0.025  20.000   0.128   0.136   0.268
   0.050  19.000   0.130   0.137   0.270
   0.075  19.000   0.131   0.136   0.269
   0.100  18.000   0.130   0.135   0.267
   0.125  16.000   0.130   0.134   0.266
   0.150  19.000   0.132   0.136   0.270
   0.175  19.000   0.134   0.139   0.274
   0.200  20.000   0.134   0.140   0.276
   0.225  20.000   0.133   0.140   0.276
   0.250  21.000   0.131   0.139   0.274
   0.275  21.000   0.129   0.137   0.270
   0.300  21.000   0.126   0.135   0.265
   0.325  23.000   0.123   0.133   0.260
   0.350  23.000   0.120   0.130   0.254
   0.375  23.000   0.117   0.127   0.248
   0.400  23.000   0.114   0.124   0.242
   0.425  22.000   0.111   0.121   0.236
   0.450  22.000   0.108   0.117   0.230
   0.475  21.000   0.105   0.115   0.224
   0.500  21.000   0.103   0.112   0.218
   0.525  21.000   0.100   0.109   0.213
   0.550  21.000   0.098   0.106   0.208
   0.575  21.000   0.096   0.104   0.203
   0.600  21.000   0.093   0.102   0.198
   0.625  21.000   0.091   0.099   0.194
   0.650  21.000   0.090   0.097   0.190
   0.675  21.000   0.088   0.095   0.187
   0.700  20.000   0.086   0.094   0.183
   0.725  20.000   0.085   0.092   0.180
   0.750  20.000   0.083   0.090   0.177
   0.775  20.000   0.082   0.089   0.174
   0.800  20.000   0.081   0.088   0.171
   0.825  19.000   0.080   0.086   0.169
   0.850  20.000   0.079   0.085   0.166
   0.875  20.000   0.078   0.084   0.164
   0.900  20.000   0.077   0.083   0.162
   0.925  20.000   0.077   0.083   0.162
   0.950  20.000   0.077   0.083   0.162
   0.975  20.000   0.077   0.083   0.162
   1.000  20.000   0.077   0.083   0.162
