  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.164   0.028   0.067   0.000   0.048   0.045   0.110
   0.025   8.000   0.160   0.026   0.066   0.000   0.040   0.047   0.115
   0.050   8.000   0.155   0.025   0.064   0.000   0.032   0.049   0.120
   0.075   8.000   0.151   0.025   0.062   0.001   0.025   0.051   0.124
   0.100   8.000   0.147   0.025   0.060   0.001   0.021   0.053   0.126
   0.125   8.000   0.144   0.025   0.058   0.001   0.018   0.055   0.128
   0.150   8.000   0.143   0.025   0.057   0.002   0.017   0.056   0.130
   0.175   8.000   0.142   0.025   0.056   0.002   0.016   0.058   0.132
   0.200   8.000   0.142   0.025   0.055   0.002   0.015   0.059   0.136
   0.225   8.000   0.143   0.026   0.056   0.003   0.014   0.061   0.140
   0.250   8.000   0.145   0.026   0.056   0.003   0.014   0.063   0.145
   0.275   8.000   0.147   0.027   0.057   0.003   0.014   0.064   0.150
   0.300   8.000   0.150   0.027   0.059   0.003   0.014   0.065   0.156
   0.325   8.000   0.154   0.027   0.060   0.003   0.013   0.066   0.163
   0.350   8.000   0.157   0.027   0.062   0.004   0.013   0.067   0.169
   0.375   8.000   0.161   0.027   0.064   0.004   0.013   0.068   0.176
   0.400   8.000   0.164   0.027   0.067   0.004   0.012   0.068   0.183
   0.425   8.000   0.168   0.027   0.069   0.004   0.012   0.068   0.191
   0.450   8.000   0.172   0.027   0.072   0.004   0.011   0.067   0.198
   0.475   8.000   0.176   0.027   0.075   0.004   0.011   0.066   0.205
   0.500   8.000   0.179   0.027   0.078   0.004   0.010   0.065   0.213
   0.525   8.000   0.182   0.026   0.081   0.005   0.010   0.063   0.220
   0.550   7.000   0.186   0.026   0.084   0.005   0.009   0.061   0.228
   0.575   7.000   0.189   0.025   0.087   0.005   0.008   0.058   0.235
   0.600   7.000   0.192   0.025   0.090   0.005   0.007   0.055   0.243
   0.625   7.000   0.194   0.024   0.093   0.005   0.006   0.052   0.251
   0.650   8.000   0.197   0.023   0.097   0.005   0.005   0.048   0.258
   0.675   8.000   0.199   0.023   0.100   0.004   0.005   0.044   0.265
   0.700   8.000   0.201   0.022   0.103   0.004   0.004   0.040   0.273
   0.725   9.000   0.203   0.021   0.107   0.004   0.003   0.036   0.280
   0.750   9.000   0.205   0.020   0.110   0.004   0.003   0.032   0.287
   0.775   9.000   0.206   0.020   0.113   0.004   0.002   0.027   0.293
   0.800   9.000   0.208   0.019   0.117   0.003   0.002   0.023   0.299
   0.825   9.000   0.209   0.018   0.120   0.003   0.001   0.019   0.305
   0.850   9.000   0.209   0.017   0.124   0.003   0.001   0.016   0.311
   0.875   9.000   0.210   0.016   0.127   0.002   0.001   0.013   0.316
   0.900   8.000   0.210   0.016   0.130   0.002   0.000   0.010   0.321
   0.925   9.000   0.209   0.015   0.133   0.002   0.000   0.008   0.323
   0.950   9.000   0.208   0.014   0.135   0.001   0.000   0.006   0.326
   0.975   9.000   0.206   0.013   0.138   0.001   0.000   0.004   0.327
   1.000   9.000   0.205   0.012   0.140   0.001   0.000   0.003   0.329
