  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.099   0.002   0.103   0.004   0.069   0.177   0.021
   0.025   5.000   0.096   0.002   0.099   0.004   0.067   0.179   0.020
   0.050   5.000   0.095   0.002   0.096   0.005   0.064   0.185   0.019
   0.075   5.000   0.095   0.002   0.093   0.006   0.061   0.193   0.018
   0.100   5.000   0.095   0.002   0.091   0.007   0.058   0.203   0.018
   0.125   4.000   0.097   0.003   0.089   0.008   0.055   0.213   0.018
   0.150   4.000   0.098   0.003   0.087   0.010   0.050   0.222   0.017
   0.175   5.000   0.098   0.003   0.084   0.012   0.046   0.228   0.016
   0.200   5.000   0.097   0.003   0.083   0.013   0.043   0.233   0.015
   0.225   5.000   0.096   0.003   0.081   0.014   0.041   0.236   0.015
   0.250   5.000   0.095   0.003   0.080   0.015   0.040   0.240   0.016
   0.275   5.000   0.095   0.003   0.080   0.016   0.039   0.244   0.017
   0.300   5.000   0.094   0.003   0.080   0.017   0.039   0.248   0.020
   0.325   5.000   0.094   0.003   0.080   0.018   0.039   0.252   0.024
   0.350   5.000   0.094   0.003   0.081   0.018   0.039   0.256   0.029
   0.375   6.000   0.093   0.003   0.081   0.018   0.040   0.259   0.034
   0.400   6.000   0.092   0.003   0.082   0.019   0.040   0.263   0.041
   0.425   6.000   0.091   0.003   0.082   0.019   0.040   0.266   0.049
   0.450   7.000   0.090   0.003   0.083   0.019   0.041   0.269   0.057
   0.475   7.000   0.088   0.002   0.083   0.019   0.041   0.271   0.066
   0.500   7.000   0.087   0.002   0.083   0.020   0.041   0.273   0.076
   0.525   7.000   0.085   0.002   0.082   0.020   0.042   0.275   0.086
   0.550   7.000   0.082   0.002   0.082   0.020   0.042   0.276   0.097
   0.575   9.000   0.080   0.002   0.081   0.020   0.042   0.276   0.108
   0.600   9.000   0.078   0.002   0.080   0.020   0.042   0.277   0.120
   0.625   9.000   0.075   0.001   0.079   0.020   0.042   0.277   0.131
   0.650   9.000   0.072   0.001   0.078   0.020   0.042   0.277   0.143
   0.675   9.000   0.070   0.001   0.077   0.020   0.042   0.276   0.155
   0.700   9.000   0.067   0.001   0.076   0.019   0.042   0.276   0.166
   0.725   9.000   0.064   0.001   0.074   0.019   0.042   0.275   0.178
   0.750   9.000   0.062   0.001   0.073   0.019   0.042   0.273   0.190
   0.775   9.000   0.059   0.001   0.071   0.019   0.042   0.272   0.201
   0.800   9.000   0.056   0.001   0.070   0.019   0.042   0.270   0.212
   0.825  10.000   0.054   0.001   0.068   0.019   0.041   0.269   0.223
   0.850  10.000   0.051   0.000   0.067   0.019   0.041   0.267   0.234
   0.875  10.000   0.049   0.000   0.065   0.019   0.041   0.265   0.245
   0.900  10.000   0.047   0.000   0.063   0.018   0.041   0.262   0.253
   0.925  10.000   0.044   0.000   0.061   0.018   0.040   0.258   0.261
   0.950  10.000   0.042   0.000   0.059   0.018   0.040   0.255   0.269
   0.975  10.000   0.040   0.000   0.057   0.017   0.039   0.252   0.277
   1.000  11.000   0.038   0.000   0.055   0.017   0.039   0.249   0.284
