  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.132   0.131   0.263
   0.025  26.000   0.134   0.132   0.266
   0.050  25.000   0.135   0.133   0.267
   0.075  25.000   0.134   0.133   0.266
   0.100  23.000   0.131   0.132   0.263
   0.125  21.000   0.129   0.130   0.259
   0.150  20.000   0.126   0.129   0.257
   0.175  21.000   0.125   0.130   0.257
   0.200  21.000   0.125   0.130   0.258
   0.225  21.000   0.124   0.131   0.258
   0.250  22.000   0.123   0.130   0.257
   0.275  22.000   0.122   0.129   0.254
   0.300  22.000   0.120   0.128   0.251
   0.325  22.000   0.118   0.126   0.247
   0.350  23.000   0.115   0.123   0.242
   0.375  23.000   0.113   0.121   0.237
   0.400  23.000   0.110   0.118   0.232
   0.425  23.000   0.108   0.116   0.227
   0.450  22.000   0.105   0.113   0.221
   0.475  22.000   0.103   0.110   0.216
   0.500  22.000   0.100   0.108   0.211
   0.525  21.000   0.098   0.105   0.206
   0.550  21.000   0.095   0.103   0.201
   0.575  21.000   0.093   0.101   0.197
   0.600  21.000   0.091   0.098   0.193
   0.625  21.000   0.089   0.096   0.189
   0.650  21.000   0.087   0.094   0.185
   0.675  21.000   0.086   0.093   0.181
   0.700  21.000   0.084   0.091   0.178
   0.725  21.000   0.083   0.089   0.175
   0.750  21.000   0.081   0.088   0.172
   0.775  21.000   0.080   0.086   0.169
   0.800  21.000   0.079   0.085   0.166
   0.825  21.000   0.077   0.084   0.164
   0.850  21.000   0.076   0.083   0.162
   0.875  21.000   0.075   0.081   0.159
   0.900  21.000   0.075   0.082   0.160
   0.925  21.000   0.075   0.082   0.160
   0.950  22.000   0.075   0.082   0.160
   0.975  22.000   0.075   0.082   0.160
   1.000  22.000   0.075   0.082   0.160
