  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.001   0.049   0.000   0.173   0.051   0.206
   0.025   8.000   0.001   0.046   0.000   0.168   0.050   0.197
   0.050   8.000   0.001   0.042   0.000   0.161   0.050   0.191
   0.075   8.000   0.001   0.039   0.000   0.155   0.051   0.188
   0.100   8.000   0.001   0.037   0.000   0.150   0.052   0.188
   0.125   8.000   0.001   0.035   0.000   0.146   0.054   0.190
   0.150   8.000   0.001   0.034   0.000   0.143   0.055   0.193
   0.175   9.000   0.001   0.034   0.000   0.141   0.057   0.198
   0.200   9.000   0.001   0.034   0.000   0.139   0.058   0.203
   0.225   9.000   0.001   0.034   0.000   0.139   0.059   0.210
   0.250   9.000   0.001   0.035   0.000   0.139   0.061   0.217
   0.275   9.000   0.001   0.036   0.000   0.140   0.062   0.224
   0.300   9.000   0.001   0.037   0.000   0.141   0.064   0.232
   0.325   9.000   0.001   0.038   0.000   0.142   0.065   0.239
   0.350   9.000   0.002   0.039   0.000   0.144   0.066   0.247
   0.375   9.000   0.002   0.041   0.000   0.146   0.068   0.255
   0.400   9.000   0.002   0.042   0.000   0.148   0.069   0.263
   0.425   9.000   0.002   0.043   0.000   0.150   0.070   0.270
   0.450   9.000   0.002   0.044   0.000   0.152   0.071   0.278
   0.475   9.000   0.002   0.045   0.000   0.155   0.072   0.285
   0.500   9.000   0.002   0.046   0.000   0.157   0.074   0.291
   0.525   9.000   0.002   0.047   0.000   0.159   0.075   0.298
   0.550   9.000   0.003   0.047   0.000   0.161   0.076   0.304
   0.575   9.000   0.003   0.048   0.000   0.163   0.077   0.309
   0.600   9.000   0.003   0.049   0.000   0.164   0.077   0.314
   0.625   9.000   0.003   0.049   0.000   0.166   0.078   0.319
   0.650   9.000   0.003   0.050   0.000   0.168   0.079   0.324
   0.675   9.000   0.003   0.051   0.000   0.169   0.080   0.328
   0.700   9.000   0.003   0.051   0.000   0.171   0.081   0.332
   0.725   9.000   0.003   0.052   0.000   0.172   0.081   0.336
   0.750   9.000   0.003   0.052   0.000   0.173   0.082   0.339
   0.775   9.000   0.003   0.053   0.000   0.175   0.083   0.342
   0.800   9.000   0.003   0.053   0.000   0.176   0.083   0.345
   0.825   9.000   0.004   0.053   0.000   0.177   0.084   0.347
   0.850   9.000   0.004   0.054   0.000   0.178   0.084   0.349
   0.875   9.000   0.004   0.054   0.000   0.179   0.085   0.351
   0.900   9.000   0.004   0.055   0.000   0.180   0.085   0.353
   0.925   9.000   0.004   0.055   0.000   0.180   0.085   0.353
   0.950   9.000   0.004   0.055   0.000   0.181   0.085   0.352
   0.975   9.000   0.004   0.056   0.000   0.181   0.085   0.351
   1.000   9.000   0.004   0.056   0.000   0.181   0.085   0.350
