  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.128   0.132   0.261
   0.025  21.000   0.132   0.137   0.270
   0.050  21.000   0.136   0.141   0.279
   0.075  21.000   0.138   0.144   0.285
   0.100  21.000   0.139   0.146   0.288
   0.125  21.000   0.139   0.147   0.289
   0.150  22.000   0.138   0.147   0.289
   0.175  22.000   0.137   0.146   0.287
   0.200  22.000   0.135   0.145   0.284
   0.225  23.000   0.133   0.143   0.281
   0.250  23.000   0.131   0.141   0.276
   0.275  23.000   0.128   0.138   0.271
   0.300  22.000   0.125   0.136   0.265
   0.325  22.000   0.122   0.133   0.259
   0.350  22.000   0.119   0.129   0.253
   0.375  21.000   0.116   0.126   0.247
   0.400  21.000   0.113   0.123   0.240
   0.425  21.000   0.110   0.120   0.234
   0.450  21.000   0.108   0.117   0.228
   0.475  21.000   0.105   0.114   0.223
   0.500  21.000   0.102   0.111   0.217
   0.525  21.000   0.100   0.108   0.212
   0.550  20.000   0.098   0.106   0.207
   0.575  20.000   0.095   0.103   0.202
   0.600  20.000   0.093   0.101   0.198
   0.625  20.000   0.091   0.099   0.194
   0.650  20.000   0.090   0.097   0.190
   0.675  19.000   0.088   0.095   0.186
   0.700  19.000   0.086   0.093   0.183
   0.725  19.000   0.085   0.092   0.180
   0.750  19.000   0.084   0.090   0.177
   0.775  19.000   0.082   0.089   0.174
   0.800  19.000   0.081   0.088   0.171
   0.825  19.000   0.080   0.086   0.169
   0.850  19.000   0.079   0.085   0.167
   0.875  19.000   0.078   0.084   0.165
   0.900  20.000   0.077   0.083   0.163
   0.925  19.000   0.077   0.083   0.163
   0.950  19.000   0.077   0.083   0.163
   0.975  19.000   0.077   0.083   0.163
   1.000  19.000   0.077   0.083   0.163
