  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.124   0.116   0.236
   0.025  26.000   0.124   0.117   0.238
   0.050  26.000   0.124   0.117   0.238
   0.075  26.000   0.123   0.116   0.237
   0.100  26.000   0.120   0.115   0.233
   0.125  26.000   0.117   0.114   0.229
   0.150  27.000   0.113   0.111   0.223
   0.175  25.000   0.110   0.109   0.218
   0.200  24.000   0.106   0.106   0.212
   0.225  25.000   0.104   0.103   0.207
   0.250  27.000   0.101   0.101   0.201
   0.275  27.000   0.097   0.098   0.196
   0.300  27.000   0.094   0.096   0.190
   0.325  27.000   0.091   0.093   0.185
   0.350  27.000   0.088   0.090   0.179
   0.375  26.000   0.084   0.087   0.173
   0.400  26.000   0.081   0.084   0.167
   0.425  26.000   0.078   0.082   0.162
   0.450  26.000   0.076   0.079   0.156
   0.475  26.000   0.073   0.077   0.151
   0.500  26.000   0.071   0.074   0.146
   0.525  26.000   0.069   0.072   0.142
   0.550  26.000   0.066   0.070   0.138
   0.575  26.000   0.065   0.068   0.135
   0.600  27.000   0.063   0.067   0.132
   0.625  27.000   0.063   0.066   0.130
   0.650  28.000   0.062   0.065   0.128
   0.675  27.000   0.062   0.064   0.127
   0.700  28.000   0.063   0.064   0.127
   0.725  27.000   0.063   0.063   0.127
   0.750  26.000   0.063   0.063   0.127
   0.775  24.000   0.064   0.063   0.127
   0.800  24.000   0.064   0.063   0.127
   0.825  24.000   0.064   0.064   0.128
   0.850  23.000   0.064   0.064   0.128
   0.875  22.000   0.064   0.064   0.128
   0.900  23.000   0.064   0.065   0.129
   0.925  23.000   0.064   0.065   0.129
   0.950  24.000   0.064   0.065   0.130
   0.975  24.000   0.063   0.066   0.130
   1.000  23.000   0.063   0.066   0.131
