  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.002   0.042   0.217   0.006   0.195   0.001   0.062
   0.025   5.000   0.001   0.044   0.211   0.006   0.198   0.001   0.060
   0.050   5.000   0.001   0.047   0.207   0.007   0.201   0.001   0.058
   0.075   5.000   0.001   0.051   0.203   0.008   0.205   0.001   0.057
   0.100   5.000   0.001   0.055   0.199   0.009   0.210   0.000   0.057
   0.125   5.000   0.001   0.061   0.197   0.010   0.214   0.000   0.058
   0.150   6.000   0.001   0.067   0.194   0.011   0.219   0.000   0.060
   0.175   6.000   0.001   0.074   0.191   0.013   0.224   0.000   0.062
   0.200   6.000   0.000   0.081   0.187   0.015   0.229   0.000   0.063
   0.225   6.000   0.000   0.088   0.183   0.016   0.235   0.000   0.064
   0.250   6.000   0.000   0.094   0.180   0.017   0.242   0.000   0.064
   0.275   6.000   0.000   0.099   0.177   0.019   0.250   0.000   0.063
   0.300   6.000   0.000   0.104   0.175   0.019   0.259   0.000   0.062
   0.325   6.000   0.000   0.108   0.174   0.020   0.269   0.000   0.059
   0.350   5.000   0.000   0.112   0.173   0.021   0.280   0.000   0.056
   0.375   5.000   0.000   0.116   0.173   0.022   0.292   0.000   0.053
   0.400   5.000   0.000   0.119   0.173   0.022   0.304   0.000   0.048
   0.425   5.000   0.000   0.121   0.173   0.023   0.317   0.000   0.043
   0.450   5.000   0.000   0.124   0.174   0.023   0.330   0.000   0.038
   0.475   5.000   0.000   0.126   0.174   0.024   0.342   0.000   0.032
   0.500   4.000   0.000   0.128   0.175   0.024   0.355   0.000   0.026
   0.525   4.000   0.000   0.130   0.176   0.024   0.366   0.000   0.021
   0.550   4.000   0.000   0.132   0.176   0.024   0.377   0.000   0.016
   0.575   4.000   0.000   0.133   0.177   0.023   0.387   0.000   0.011
   0.600   4.000   0.000   0.134   0.177   0.023   0.395   0.001   0.009
   0.625   4.000   0.000   0.134   0.177   0.022   0.401   0.001   0.007
   0.650   4.000   0.000   0.134   0.176   0.021   0.405   0.001   0.008
   0.675   4.000   0.000   0.133   0.174   0.021   0.407   0.001   0.011
   0.700   3.000   0.000   0.132   0.171   0.020   0.407   0.001   0.015
   0.725   3.000   0.000   0.131   0.168   0.020   0.407   0.001   0.021
   0.750   3.000   0.000   0.130   0.164   0.019   0.405   0.001   0.028
   0.775   3.000   0.000   0.128   0.159   0.018   0.404   0.001   0.035
   0.800   3.000   0.000   0.126   0.155   0.018   0.401   0.001   0.044
   0.825   3.000   0.000   0.124   0.150   0.017   0.399   0.001   0.054
   0.850   5.000   0.000   0.122   0.144   0.017   0.396   0.001   0.064
   0.875   5.000   0.000   0.120   0.139   0.016   0.393   0.001   0.074
   0.900   5.000   0.000   0.117   0.134   0.016   0.390   0.001   0.085
   0.925   5.000   0.000   0.115   0.128   0.016   0.386   0.001   0.096
   0.950   5.000   0.000   0.112   0.123   0.015   0.383   0.001   0.107
   0.975   5.000   0.000   0.109   0.118   0.015   0.379   0.001   0.119
   1.000   5.000   0.000   0.106   0.112   0.015   0.376   0.001   0.131
