  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.134   0.010   0.083   0.001   0.071   0.111   0.056
   0.025   7.000   0.131   0.010   0.081   0.001   0.065   0.116   0.057
   0.050   7.000   0.128   0.010   0.078   0.002   0.058   0.122   0.059
   0.075   7.000   0.125   0.010   0.075   0.003   0.049   0.128   0.061
   0.100   7.000   0.121   0.010   0.072   0.004   0.042   0.133   0.061
   0.125   7.000   0.118   0.010   0.069   0.005   0.037   0.139   0.059
   0.150   7.000   0.116   0.010   0.067   0.006   0.035   0.145   0.056
   0.175   7.000   0.115   0.010   0.066   0.007   0.033   0.152   0.053
   0.200   8.000   0.115   0.010   0.065   0.008   0.033   0.160   0.049
   0.225   8.000   0.116   0.011   0.065   0.009   0.034   0.169   0.046
   0.250   8.000   0.117   0.011   0.065   0.010   0.034   0.177   0.043
   0.275   8.000   0.119   0.011   0.066   0.010   0.036   0.187   0.040
   0.300   7.000   0.121   0.011   0.067   0.011   0.037   0.196   0.037
   0.325   7.000   0.124   0.012   0.068   0.012   0.039   0.206   0.034
   0.350   7.000   0.126   0.012   0.070   0.012   0.041   0.216   0.031
   0.375   7.000   0.129   0.012   0.072   0.013   0.042   0.226   0.028
   0.400   7.000   0.131   0.012   0.073   0.013   0.044   0.235   0.025
   0.425   6.000   0.134   0.012   0.075   0.014   0.046   0.244   0.023
   0.450   5.000   0.136   0.012   0.077   0.014   0.048   0.253   0.021
   0.475   5.000   0.138   0.012   0.079   0.014   0.050   0.261   0.020
   0.500   5.000   0.139   0.012   0.081   0.015   0.051   0.268   0.019
   0.525   5.000   0.140   0.012   0.082   0.015   0.053   0.275   0.020
   0.550   5.000   0.141   0.011   0.084   0.015   0.054   0.281   0.021
   0.575   5.000   0.141   0.011   0.085   0.016   0.055   0.286   0.023
   0.600   5.000   0.140   0.011   0.086   0.016   0.056   0.290   0.027
   0.625   5.000   0.139   0.010   0.087   0.016   0.057   0.294   0.031
   0.650   6.000   0.137   0.009   0.088   0.016   0.057   0.297   0.037
   0.675   6.000   0.134   0.009   0.088   0.017   0.058   0.300   0.044
   0.700   7.000   0.132   0.008   0.088   0.017   0.058   0.302   0.051
   0.725   7.000   0.128   0.008   0.088   0.017   0.058   0.303   0.060
   0.750   7.000   0.125   0.007   0.088   0.017   0.058   0.304   0.069
   0.775   7.000   0.121   0.006   0.087   0.017   0.058   0.305   0.078
   0.800   7.000   0.117   0.006   0.087   0.017   0.058   0.305   0.089
   0.825   7.000   0.113   0.005   0.086   0.017   0.057   0.304   0.099
   0.850   7.000   0.109   0.005   0.085   0.017   0.057   0.304   0.110
   0.875   8.000   0.104   0.004   0.083   0.017   0.057   0.303   0.122
   0.900   9.000   0.100   0.004   0.082   0.017   0.056   0.302   0.133
   0.925   9.000   0.095   0.003   0.080   0.017   0.056   0.299   0.144
   0.950   9.000   0.090   0.003   0.078   0.017   0.055   0.296   0.154
   0.975   9.000   0.086   0.003   0.076   0.017   0.055   0.293   0.164
   1.000   9.000   0.081   0.002   0.074   0.016   0.054   0.290   0.174
