  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.000   0.236   0.071   0.000   0.177   0.007   0.077
   0.025   5.000   0.000   0.232   0.072   0.000   0.177   0.007   0.076
   0.050   5.000   0.000   0.228   0.074   0.000   0.178   0.007   0.076
   0.075   5.000   0.000   0.226   0.075   0.000   0.178   0.007   0.077
   0.100   5.000   0.000   0.223   0.076   0.000   0.177   0.006   0.079
   0.125   6.000   0.000   0.221   0.076   0.000   0.178   0.006   0.081
   0.150   6.000   0.000   0.218   0.077   0.000   0.179   0.006   0.083
   0.175   6.000   0.000   0.216   0.079   0.000   0.182   0.006   0.086
   0.200   6.000   0.000   0.213   0.081   0.000   0.187   0.006   0.088
   0.225   6.000   0.000   0.211   0.083   0.000   0.193   0.006   0.091
   0.250   6.000   0.000   0.209   0.086   0.000   0.200   0.007   0.093
   0.275   6.000   0.000   0.207   0.089   0.000   0.207   0.007   0.095
   0.300   6.000   0.000   0.206   0.093   0.000   0.216   0.007   0.096
   0.325   6.000   0.000   0.204   0.096   0.000   0.225   0.008   0.096
   0.350   6.000   0.000   0.203   0.100   0.000   0.235   0.008   0.096
   0.375   6.000   0.000   0.202   0.103   0.000   0.246   0.008   0.095
   0.400   6.000   0.000   0.201   0.107   0.000   0.257   0.009   0.092
   0.425   6.000   0.000   0.199   0.111   0.000   0.268   0.009   0.089
   0.450   6.000   0.000   0.198   0.114   0.000   0.280   0.009   0.085
   0.475   5.000   0.000   0.197   0.118   0.001   0.292   0.010   0.081
   0.500   5.000   0.000   0.196   0.121   0.001   0.305   0.010   0.075
   0.525   5.000   0.000   0.195   0.125   0.001   0.317   0.010   0.069
   0.550   5.000   0.000   0.194   0.128   0.001   0.330   0.010   0.062
   0.575   5.000   0.000   0.193   0.131   0.001   0.343   0.010   0.055
   0.600   4.000   0.000   0.191   0.134   0.001   0.356   0.010   0.047
   0.625   3.000   0.000   0.190   0.137   0.001   0.368   0.010   0.039
   0.650   3.000   0.000   0.189   0.140   0.001   0.380   0.010   0.031
   0.675   3.000   0.000   0.188   0.142   0.001   0.392   0.010   0.024
   0.700   3.000   0.000   0.187   0.145   0.001   0.402   0.010   0.017
   0.725   3.000   0.000   0.186   0.147   0.001   0.410   0.010   0.012
   0.750   3.000   0.000   0.184   0.148   0.001   0.417   0.010   0.008
   0.775   3.000   0.000   0.183   0.150   0.001   0.423   0.010   0.006
   0.800   3.000   0.000   0.181   0.150   0.001   0.426   0.010   0.006
   0.825   3.000   0.000   0.179   0.150   0.002   0.428   0.010   0.008
   0.850   3.000   0.000   0.176   0.148   0.002   0.428   0.009   0.012
   0.875   3.000   0.000   0.173   0.146   0.002   0.427   0.009   0.018
   0.900   3.000   0.000   0.170   0.143   0.002   0.425   0.008   0.025
   0.925   3.000   0.000   0.166   0.139   0.002   0.423   0.007   0.033
   0.950   3.000   0.000   0.163   0.135   0.003   0.420   0.007   0.042
   0.975   3.000   0.000   0.159   0.131   0.003   0.416   0.006   0.052
   1.000   4.000   0.000   0.155   0.126   0.003   0.413   0.006   0.062
