  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.001   0.012   0.178   0.002   0.209   0.107
   0.025   7.000   0.001   0.012   0.172   0.001   0.202   0.110
   0.050   7.000   0.001   0.012   0.167   0.001   0.195   0.113
   0.075   7.000   0.000   0.013   0.164   0.001   0.190   0.116
   0.100   7.000   0.000   0.013   0.162   0.001   0.185   0.120
   0.125   7.000   0.000   0.013   0.161   0.001   0.181   0.125
   0.150   7.000   0.000   0.014   0.161   0.001   0.179   0.132
   0.175   7.000   0.000   0.014   0.162   0.001   0.178   0.139
   0.200   7.000   0.000   0.014   0.164   0.001   0.178   0.148
   0.225   7.000   0.000   0.014   0.166   0.001   0.179   0.158
   0.250   7.000   0.000   0.014   0.168   0.001   0.181   0.169
   0.275   7.000   0.000   0.014   0.171   0.001   0.183   0.180
   0.300   7.000   0.000   0.014   0.173   0.001   0.186   0.192
   0.325   8.000   0.001   0.013   0.175   0.001   0.188   0.204
   0.350   9.000   0.001   0.013   0.176   0.001   0.191   0.216
   0.375   9.000   0.001   0.012   0.177   0.001   0.193   0.228
   0.400   9.000   0.001   0.012   0.178   0.001   0.195   0.239
   0.425  10.000   0.001   0.011   0.178   0.001   0.197   0.251
   0.450  10.000   0.001   0.011   0.178   0.001   0.199   0.262
   0.475  11.000   0.001   0.010   0.178   0.001   0.200   0.272
   0.500  10.000   0.001   0.009   0.177   0.001   0.201   0.283
   0.525  10.000   0.001   0.009   0.177   0.001   0.203   0.292
   0.550  10.000   0.001   0.009   0.176   0.001   0.203   0.302
   0.575  10.000   0.001   0.008   0.175   0.001   0.204   0.311
   0.600  10.000   0.001   0.008   0.174   0.001   0.205   0.319
   0.625  10.000   0.001   0.007   0.172   0.001   0.205   0.327
   0.650  10.000   0.001   0.007   0.171   0.001   0.206   0.335
   0.675  10.000   0.001   0.007   0.170   0.001   0.206   0.342
   0.700  10.000   0.001   0.006   0.168   0.001   0.206   0.349
   0.725  10.000   0.001   0.006   0.167   0.001   0.206   0.356
   0.750  10.000   0.001   0.006   0.166   0.001   0.206   0.362
   0.775  10.000   0.001   0.006   0.165   0.001   0.206   0.368
   0.800  11.000   0.001   0.005   0.163   0.002   0.206   0.374
   0.825  11.000   0.001   0.005   0.162   0.002   0.206   0.380
   0.850  11.000   0.001   0.005   0.161   0.002   0.206   0.385
   0.875  11.000   0.001   0.005   0.159   0.002   0.205   0.387
   0.900  11.000   0.001   0.005   0.158   0.002   0.204   0.390
   0.925  11.000   0.001   0.005   0.156   0.002   0.203   0.393
   0.950  11.000   0.001   0.005   0.155   0.002   0.202   0.395
   0.975  11.000   0.001   0.004   0.154   0.002   0.201   0.397
   1.000  11.000   0.001   0.004   0.153   0.002   0.200   0.399
