  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  13.000   0.000   0.004   0.001   0.042   0.001   0.371
   0.025  11.000   0.000   0.004   0.001   0.045   0.001   0.362
   0.050  10.000   0.000   0.003   0.001   0.049   0.001   0.354
   0.075  10.000   0.000   0.003   0.001   0.053   0.001   0.348
   0.100  10.000   0.000   0.002   0.001   0.057   0.001   0.344
   0.125  10.000   0.000   0.002   0.001   0.060   0.001   0.342
   0.150  10.000   0.000   0.002   0.000   0.062   0.001   0.342
   0.175  10.000   0.000   0.002   0.000   0.065   0.001   0.345
   0.200  10.000   0.000   0.002   0.001   0.068   0.001   0.348
   0.225  10.000   0.000   0.002   0.001   0.071   0.001   0.354
   0.250   9.000   0.000   0.002   0.001   0.075   0.001   0.360
   0.275   9.000   0.000   0.003   0.001   0.078   0.002   0.366
   0.300   9.000   0.000   0.003   0.001   0.083   0.002   0.373
   0.325   9.000   0.000   0.004   0.001   0.087   0.002   0.380
   0.350  10.000   0.000   0.005   0.001   0.092   0.002   0.387
   0.375  10.000   0.000   0.006   0.001   0.097   0.002   0.393
   0.400  10.000   0.000   0.007   0.001   0.103   0.002   0.400
   0.425  10.000   0.000   0.008   0.001   0.108   0.003   0.405
   0.450  10.000   0.000   0.009   0.001   0.113   0.003   0.410
   0.475  10.000   0.000   0.010   0.001   0.119   0.003   0.415
   0.500  10.000   0.000   0.012   0.001   0.124   0.003   0.419
   0.525  10.000   0.000   0.013   0.001   0.130   0.004   0.423
   0.550  10.000   0.000   0.014   0.001   0.135   0.004   0.426
   0.575  10.000   0.000   0.016   0.001   0.140   0.004   0.429
   0.600  10.000   0.000   0.017   0.001   0.145   0.005   0.431
   0.625  10.000   0.000   0.019   0.001   0.150   0.005   0.433
   0.650  10.000   0.000   0.020   0.001   0.155   0.005   0.434
   0.675  10.000   0.000   0.022   0.001   0.159   0.006   0.435
   0.700  10.000   0.000   0.023   0.001   0.164   0.006   0.436
   0.725  10.000   0.000   0.025   0.002   0.168   0.007   0.436
   0.750  10.000   0.000   0.026   0.002   0.172   0.007   0.437
   0.775  10.000   0.000   0.028   0.002   0.176   0.008   0.436
   0.800  10.000   0.000   0.029   0.001   0.179   0.008   0.436
   0.825  10.000   0.000   0.031   0.001   0.183   0.009   0.436
   0.850  11.000   0.000   0.032   0.001   0.186   0.009   0.435
   0.875  11.000   0.000   0.033   0.001   0.189   0.010   0.434
   0.900  11.000   0.000   0.035   0.001   0.192   0.011   0.433
   0.925  11.000   0.000   0.036   0.001   0.195   0.011   0.432
   0.950  11.000   0.000   0.037   0.001   0.197   0.012   0.428
   0.975  11.000   0.000   0.038   0.001   0.199   0.013   0.425
   1.000  11.000   0.000   0.039   0.001   0.200   0.014   0.421
