  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   3.000   0.016   0.167   0.000   0.329   0.003   0.015   0.045
   0.025   3.000   0.015   0.161   0.000   0.324   0.003   0.016   0.049
   0.050   4.000   0.014   0.155   0.000   0.319   0.003   0.016   0.053
   0.075   4.000   0.014   0.149   0.000   0.313   0.002   0.017   0.057
   0.100   4.000   0.013   0.144   0.000   0.307   0.002   0.017   0.061
   0.125   4.000   0.013   0.140   0.000   0.302   0.002   0.017   0.065
   0.150   4.000   0.013   0.137   0.000   0.298   0.002   0.018   0.070
   0.175   4.000   0.014   0.135   0.000   0.294   0.002   0.018   0.076
   0.200   5.000   0.014   0.134   0.000   0.292   0.002   0.019   0.083
   0.225   6.000   0.015   0.133   0.000   0.291   0.001   0.019   0.091
   0.250   6.000   0.016   0.133   0.000   0.291   0.001   0.019   0.100
   0.275   6.000   0.017   0.132   0.000   0.291   0.001   0.019   0.110
   0.300   8.000   0.017   0.132   0.000   0.291   0.001   0.019   0.120
   0.325   8.000   0.018   0.132   0.000   0.292   0.001   0.019   0.130
   0.350   8.000   0.019   0.132   0.000   0.293   0.001   0.019   0.141
   0.375   8.000   0.019   0.131   0.000   0.294   0.001   0.019   0.152
   0.400   8.000   0.019   0.131   0.000   0.295   0.002   0.019   0.164
   0.425   8.000   0.019   0.130   0.000   0.296   0.002   0.018   0.175
   0.450   9.000   0.019   0.130   0.000   0.297   0.002   0.018   0.186
   0.475   9.000   0.019   0.129   0.000   0.297   0.002   0.018   0.197
   0.500   9.000   0.019   0.128   0.000   0.298   0.002   0.017   0.207
   0.525   9.000   0.019   0.127   0.000   0.298   0.002   0.017   0.218
   0.550   9.000   0.019   0.125   0.000   0.298   0.002   0.016   0.228
   0.575  10.000   0.018   0.124   0.000   0.298   0.002   0.016   0.238
   0.600  10.000   0.018   0.123   0.000   0.297   0.002   0.015   0.248
   0.625   9.000   0.018   0.122   0.000   0.297   0.003   0.015   0.257
   0.650   9.000   0.018   0.120   0.000   0.296   0.003   0.014   0.266
   0.675   9.000   0.017   0.119   0.000   0.296   0.003   0.014   0.274
   0.700   9.000   0.017   0.118   0.000   0.295   0.003   0.013   0.283
   0.725   9.000   0.017   0.116   0.000   0.294   0.003   0.013   0.291
   0.750   9.000   0.016   0.115   0.000   0.293   0.003   0.013   0.298
   0.775   9.000   0.016   0.113   0.000   0.292   0.004   0.012   0.306
   0.800   9.000   0.016   0.112   0.000   0.291   0.004   0.012   0.313
   0.825   9.000   0.015   0.111   0.000   0.290   0.004   0.011   0.319
   0.850   9.000   0.015   0.109   0.000   0.289   0.004   0.011   0.326
   0.875  10.000   0.015   0.108   0.000   0.288   0.004   0.011   0.332
   0.900  10.000   0.015   0.107   0.000   0.287   0.004   0.010   0.338
   0.925  10.000   0.015   0.105   0.000   0.285   0.005   0.010   0.341
   0.950  10.000   0.014   0.104   0.000   0.284   0.005   0.010   0.344
   0.975  10.000   0.014   0.102   0.000   0.282   0.005   0.009   0.347
   1.000  10.000   0.014   0.101   0.000   0.281   0.005   0.009   0.350
