  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.052   0.000   0.128   0.086   0.233   0.000   0.018
   0.025   4.000   0.049   0.000   0.125   0.087   0.231   0.000   0.017
   0.050   4.000   0.046   0.000   0.123   0.088   0.229   0.000   0.018
   0.075   4.000   0.043   0.000   0.122   0.090   0.227   0.000   0.019
   0.100   4.000   0.041   0.000   0.121   0.092   0.225   0.000   0.021
   0.125   5.000   0.038   0.000   0.122   0.095   0.224   0.000   0.024
   0.150   6.000   0.035   0.000   0.123   0.099   0.223   0.000   0.027
   0.175   6.000   0.032   0.000   0.125   0.104   0.222   0.000   0.031
   0.200   6.000   0.028   0.000   0.125   0.108   0.221   0.000   0.035
   0.225   6.000   0.024   0.000   0.125   0.111   0.219   0.000   0.040
   0.250   6.000   0.021   0.000   0.123   0.113   0.218   0.000   0.045
   0.275   6.000   0.018   0.000   0.121   0.114   0.216   0.000   0.050
   0.300   6.000   0.017   0.000   0.120   0.115   0.216   0.000   0.055
   0.325   6.000   0.015   0.000   0.119   0.115   0.217   0.000   0.060
   0.350   6.000   0.014   0.000   0.119   0.116   0.218   0.000   0.066
   0.375   6.000   0.013   0.000   0.119   0.115   0.220   0.000   0.072
   0.400   6.000   0.012   0.000   0.119   0.115   0.222   0.000   0.078
   0.425   6.000   0.011   0.000   0.119   0.114   0.225   0.000   0.085
   0.450   5.000   0.011   0.000   0.119   0.113   0.228   0.000   0.092
   0.475   5.000   0.010   0.000   0.119   0.112   0.231   0.000   0.099
   0.500   5.000   0.009   0.000   0.118   0.110   0.234   0.000   0.107
   0.525   5.000   0.008   0.000   0.117   0.109   0.236   0.000   0.115
   0.550   5.000   0.007   0.000   0.116   0.107   0.239   0.000   0.123
   0.575   5.000   0.007   0.001   0.115   0.106   0.241   0.000   0.131
   0.600   5.000   0.006   0.001   0.114   0.104   0.244   0.000   0.139
   0.625   5.000   0.005   0.001   0.112   0.102   0.245   0.000   0.148
   0.650   5.000   0.005   0.001   0.110   0.100   0.247   0.000   0.156
   0.675   5.000   0.004   0.002   0.108   0.098   0.249   0.000   0.165
   0.700   5.000   0.004   0.002   0.106   0.097   0.250   0.000   0.173
   0.725   5.000   0.004   0.002   0.103   0.095   0.251   0.000   0.182
   0.750   6.000   0.003   0.002   0.101   0.093   0.251   0.000   0.190
   0.775   7.000   0.003   0.002   0.098   0.092   0.252   0.000   0.198
   0.800   7.000   0.003   0.003   0.096   0.090   0.252   0.000   0.207
   0.825   7.000   0.003   0.003   0.093   0.089   0.252   0.000   0.215
   0.850   7.000   0.002   0.003   0.090   0.087   0.252   0.000   0.223
   0.875   7.000   0.002   0.003   0.088   0.086   0.252   0.000   0.231
   0.900   7.000   0.002   0.003   0.085   0.085   0.252   0.000   0.238
   0.925   7.000   0.002   0.003   0.083   0.084   0.251   0.000   0.246
   0.950   7.000   0.002   0.003   0.080   0.083   0.250   0.000   0.254
   0.975   7.000   0.002   0.003   0.078   0.082   0.250   0.000   0.261
   1.000   7.000   0.002   0.003   0.075   0.081   0.247   0.000   0.266
