  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.186   0.066   0.307   0.011   0.024
   0.025   3.000   0.000   0.180   0.067   0.314   0.011   0.021
   0.050   3.000   0.000   0.176   0.068   0.322   0.011   0.018
   0.075   3.000   0.000   0.173   0.069   0.331   0.011   0.015
   0.100   3.000   0.000   0.170   0.071   0.340   0.011   0.013
   0.125   3.000   0.000   0.169   0.073   0.352   0.012   0.011
   0.150   3.000   0.000   0.168   0.075   0.363   0.013   0.009
   0.175   3.000   0.000   0.163   0.073   0.361   0.012   0.008
   0.200   3.000   0.000   0.157   0.070   0.352   0.011   0.009
   0.225   3.000   0.000   0.151   0.068   0.343   0.010   0.010
   0.250   3.000   0.000   0.147   0.067   0.337   0.010   0.012
   0.275   3.000   0.000   0.143   0.067   0.331   0.009   0.015
   0.300   3.000   0.000   0.140   0.067   0.326   0.009   0.017
   0.325   3.000   0.000   0.137   0.067   0.323   0.009   0.020
   0.350   3.000   0.000   0.135   0.068   0.320   0.009   0.023
   0.375   3.000   0.000   0.133   0.069   0.317   0.008   0.027
   0.400   3.000   0.000   0.131   0.070   0.316   0.008   0.030
   0.425   3.000   0.000   0.130   0.071   0.314   0.008   0.034
   0.450   3.000   0.000   0.128   0.072   0.314   0.008   0.038
   0.475   3.000   0.000   0.127   0.073   0.313   0.008   0.042
   0.500   4.000   0.000   0.126   0.074   0.313   0.008   0.047
   0.525   4.000   0.000   0.124   0.074   0.313   0.007   0.052
   0.550   4.000   0.000   0.123   0.074   0.313   0.007   0.057
   0.575   4.000   0.000   0.122   0.075   0.314   0.007   0.062
   0.600   4.000   0.000   0.121   0.075   0.314   0.007   0.068
   0.625   4.000   0.000   0.120   0.074   0.314   0.007   0.074
   0.650   5.000   0.000   0.118   0.074   0.315   0.007   0.080
   0.675   5.000   0.000   0.117   0.073   0.315   0.007   0.087
   0.700   5.000   0.000   0.116   0.073   0.316   0.006   0.093
   0.725   6.000   0.000   0.115   0.072   0.316   0.006   0.100
   0.750   6.000   0.000   0.113   0.071   0.316   0.006   0.107
   0.775   7.000   0.000   0.112   0.070   0.317   0.006   0.114
   0.800   7.000   0.000   0.110   0.068   0.317   0.006   0.121
   0.825   7.000   0.000   0.109   0.067   0.317   0.006   0.129
   0.850   7.000   0.000   0.108   0.065   0.316   0.005   0.136
   0.875   7.000   0.000   0.106   0.064   0.316   0.005   0.144
   0.900   7.000   0.000   0.105   0.062   0.316   0.005   0.151
   0.925   7.000   0.000   0.103   0.061   0.315   0.005   0.159
   0.950   8.000   0.000   0.102   0.059   0.315   0.005   0.166
   0.975   8.000   0.000   0.100   0.057   0.314   0.005   0.174
   1.000   8.000   0.000   0.099   0.056   0.313   0.005   0.182
