  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.099   0.104   0.204
   0.025  21.000   0.099   0.104   0.205
   0.050  21.000   0.098   0.103   0.204
   0.075  21.000   0.097   0.103   0.202
   0.100  21.000   0.095   0.101   0.198
   0.125  19.000   0.092   0.098   0.193
   0.150  14.000   0.089   0.095   0.187
   0.175  18.000   0.092   0.098   0.193
   0.200  20.000   0.096   0.103   0.202
   0.225  21.000   0.100   0.107   0.210
   0.250  21.000   0.102   0.110   0.215
   0.275  21.000   0.104   0.112   0.219
   0.300  21.000   0.105   0.113   0.222
   0.325  21.000   0.106   0.114   0.223
   0.350  22.000   0.106   0.114   0.224
   0.375  23.000   0.106   0.115   0.224
   0.400  22.000   0.106   0.114   0.224
   0.425  22.000   0.106   0.114   0.223
   0.450  22.000   0.105   0.113   0.222
   0.475  21.000   0.105   0.112   0.220
   0.500  21.000   0.104   0.111   0.218
   0.525  21.000   0.103   0.110   0.216
   0.550  21.000   0.102   0.109   0.214
   0.575  21.000   0.101   0.108   0.212
   0.600  21.000   0.100   0.106   0.209
   0.625  21.000   0.099   0.105   0.207
   0.650  21.000   0.098   0.104   0.204
   0.675  21.000   0.096   0.103   0.202
   0.700  21.000   0.095   0.101   0.199
   0.725  21.000   0.094   0.100   0.197
   0.750  21.000   0.093   0.099   0.194
   0.775  20.000   0.092   0.098   0.192
   0.800  20.000   0.091   0.097   0.190
   0.825  20.000   0.090   0.095   0.188
   0.850  20.000   0.089   0.094   0.186
   0.875  20.000   0.088   0.093   0.183
   0.900  20.000   0.087   0.092   0.181
   0.925  20.000   0.086   0.091   0.179
   0.950  20.000   0.085   0.090   0.178
   0.975  20.000   0.084   0.089   0.176
   1.000  20.000   0.083   0.088   0.174
