          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.55656E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13609E+02  0.22430E+02 -0.36039E+02 -0.23561E+01  0.57775E+01  0.17870E+00      982.00
  0.24283E-01  0.55341E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13571E+02  0.22268E+02 -0.35839E+02 -0.24209E+01  0.57259E+01 -0.13062E+00      982.00
  0.48567E-01  0.55084E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13597E+02  0.22080E+02 -0.35677E+02 -0.24773E+01  0.56981E+01 -0.43952E+00      982.00
  0.72855E-01  0.54871E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13690E+02  0.21855E+02 -0.35545E+02 -0.25180E+01  0.56981E+01 -0.74430E+00      982.00
  0.97148E-01  0.54721E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13869E+02  0.21586E+02 -0.35455E+02 -0.25363E+01  0.57408E+01 -0.10286E+01      982.00
  0.12144E+00  0.54633E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14146E+02  0.21256E+02 -0.35402E+02 -0.25106E+01  0.58642E+01 -0.12710E+01      982.00
  0.14574E+00  0.54577E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14466E+02  0.20897E+02 -0.35363E+02 -0.24397E+01  0.60402E+01 -0.14775E+01      982.00
  0.17004E+00  0.54506E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14832E+02  0.20483E+02 -0.35315E+02 -0.23343E+01  0.62191E+01 -0.16717E+01      982.00
  0.19434E+00  0.54375E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15174E+02  0.20061E+02 -0.35235E+02 -0.21985E+01  0.63300E+01 -0.18862E+01      982.00
  0.21864E+00  0.54178E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15444E+02  0.19686E+02 -0.35130E+02 -0.20599E+01  0.62734E+01 -0.21752E+01      982.00
