  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.017   0.000   0.263   0.011   0.232   0.029
   0.025   5.000   0.019   0.000   0.255   0.011   0.235   0.027
   0.050   5.000   0.021   0.000   0.247   0.011   0.238   0.024
   0.075   5.000   0.023   0.000   0.241   0.011   0.241   0.022
   0.100   4.000   0.025   0.000   0.236   0.012   0.245   0.020
   0.125   4.000   0.027   0.000   0.232   0.012   0.250   0.018
   0.150   4.000   0.029   0.000   0.228   0.012   0.256   0.016
   0.175   4.000   0.031   0.000   0.226   0.012   0.261   0.015
   0.200   4.000   0.033   0.000   0.224   0.013   0.267   0.014
   0.225   4.000   0.035   0.000   0.222   0.013   0.273   0.014
   0.250   4.000   0.037   0.000   0.220   0.014   0.278   0.014
   0.275   4.000   0.039   0.000   0.217   0.014   0.282   0.016
   0.300   5.000   0.040   0.000   0.214   0.014   0.286   0.019
   0.325   5.000   0.042   0.000   0.211   0.015   0.287   0.023
   0.350   5.000   0.043   0.000   0.206   0.015   0.287   0.027
   0.375   5.000   0.043   0.000   0.202   0.015   0.286   0.032
   0.400   5.000   0.043   0.000   0.197   0.015   0.285   0.037
   0.425   5.000   0.043   0.000   0.193   0.015   0.284   0.044
   0.450   6.000   0.043   0.000   0.189   0.015   0.283   0.052
   0.475   7.000   0.043   0.000   0.185   0.015   0.282   0.060
   0.500   8.000   0.042   0.000   0.182   0.015   0.281   0.069
   0.525   8.000   0.042   0.000   0.178   0.015   0.281   0.079
   0.550   8.000   0.041   0.000   0.174   0.016   0.280   0.089
   0.575   9.000   0.040   0.000   0.171   0.016   0.280   0.100
   0.600   9.000   0.039   0.000   0.167   0.016   0.279   0.111
   0.625   9.000   0.038   0.000   0.163   0.016   0.278   0.122
   0.650   9.000   0.037   0.000   0.160   0.016   0.278   0.134
   0.675   9.000   0.036   0.000   0.156   0.017   0.277   0.146
   0.700   9.000   0.035   0.000   0.152   0.017   0.276   0.157
   0.725   9.000   0.034   0.000   0.149   0.017   0.275   0.169
   0.750   9.000   0.033   0.000   0.145   0.017   0.273   0.181
   0.775   9.000   0.031   0.000   0.142   0.017   0.272   0.192
   0.800   9.000   0.030   0.000   0.139   0.017   0.270   0.203
   0.825  10.000   0.029   0.000   0.135   0.017   0.269   0.214
   0.850  10.000   0.028   0.000   0.132   0.017   0.267   0.225
   0.875  10.000   0.027   0.000   0.129   0.017   0.265   0.236
   0.900  10.000   0.026   0.000   0.126   0.017   0.263   0.246
   0.925  10.000   0.025   0.000   0.123   0.017   0.262   0.256
   0.950  10.000   0.024   0.000   0.120   0.017   0.260   0.266
   0.975  10.000   0.023   0.000   0.117   0.017   0.257   0.273
   1.000  10.000   0.022   0.000   0.114   0.017   0.253   0.280
