  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.002   0.026   0.225   0.241   0.000   0.047
   0.025   5.000   0.002   0.028   0.220   0.245   0.000   0.042
   0.050   5.000   0.002   0.030   0.215   0.250   0.000   0.038
   0.075   5.000   0.002   0.032   0.212   0.256   0.000   0.035
   0.100   5.000   0.001   0.035   0.209   0.262   0.000   0.032
   0.125   5.000   0.001   0.038   0.208   0.269   0.000   0.028
   0.150   4.000   0.001   0.042   0.207   0.277   0.000   0.025
   0.175   4.000   0.001   0.046   0.207   0.286   0.000   0.023
   0.200   4.000   0.001   0.050   0.208   0.295   0.000   0.020
   0.225   4.000   0.001   0.055   0.209   0.304   0.000   0.017
   0.250   4.000   0.001   0.060   0.209   0.314   0.000   0.015
   0.275   4.000   0.001   0.065   0.209   0.323   0.000   0.012
   0.300   4.000   0.001   0.069   0.209   0.332   0.000   0.011
   0.325   4.000   0.000   0.074   0.209   0.341   0.000   0.009
   0.350   4.000   0.000   0.078   0.207   0.348   0.000   0.009
   0.375   4.000   0.000   0.081   0.205   0.353   0.000   0.010
   0.400   4.000   0.000   0.085   0.201   0.357   0.000   0.012
   0.425   4.000   0.000   0.087   0.197   0.360   0.000   0.015
   0.450   4.000   0.000   0.089   0.192   0.361   0.000   0.020
   0.475   4.000   0.000   0.091   0.187   0.362   0.000   0.026
   0.500   4.000   0.000   0.092   0.181   0.362   0.000   0.032
   0.525   4.000   0.000   0.093   0.175   0.361   0.000   0.040
   0.550   5.000   0.000   0.094   0.169   0.361   0.000   0.047
   0.575   6.000   0.000   0.094   0.162   0.359   0.000   0.056
   0.600   6.000   0.000   0.094   0.155   0.356   0.000   0.065
   0.625   6.000   0.000   0.095   0.146   0.349   0.000   0.072
   0.650   6.000   0.000   0.094   0.139   0.342   0.000   0.077
   0.675   6.000   0.000   0.094   0.133   0.335   0.000   0.080
   0.700   6.000   0.000   0.094   0.129   0.330   0.000   0.083
   0.725   6.000   0.000   0.093   0.126   0.326   0.000   0.085
   0.750   6.000   0.000   0.093   0.123   0.324   0.001   0.087
   0.775   6.000   0.000   0.092   0.121   0.322   0.001   0.089
   0.800   5.000   0.000   0.092   0.120   0.322   0.001   0.092
   0.825   5.000   0.000   0.092   0.119   0.321   0.001   0.095
   0.850   5.000   0.000   0.091   0.117   0.321   0.001   0.099
   0.875   5.000   0.000   0.091   0.116   0.321   0.001   0.104
   0.900   5.000   0.000   0.090   0.114   0.321   0.001   0.109
   0.925   5.000   0.000   0.089   0.113   0.321   0.001   0.114
   0.950   6.000   0.000   0.088   0.111   0.322   0.001   0.120
   0.975   6.000   0.000   0.087   0.109   0.321   0.001   0.127
   1.000   6.000   0.000   0.086   0.107   0.321   0.001   0.133
