  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.087   0.152   0.004   0.000   0.146   0.041   0.053
   0.025   5.000   0.084   0.151   0.004   0.000   0.145   0.043   0.051
   0.050   5.000   0.081   0.151   0.003   0.000   0.143   0.046   0.050
   0.075   5.000   0.078   0.153   0.003   0.000   0.141   0.051   0.050
   0.100   5.000   0.076   0.156   0.003   0.000   0.139   0.056   0.051
   0.125   6.000   0.073   0.160   0.002   0.000   0.135   0.063   0.053
   0.150   6.000   0.069   0.163   0.002   0.000   0.131   0.070   0.056
   0.175   6.000   0.064   0.165   0.002   0.000   0.128   0.075   0.058
   0.200   6.000   0.058   0.168   0.001   0.000   0.127   0.079   0.057
   0.225   6.000   0.052   0.173   0.001   0.000   0.130   0.082   0.056
   0.250   6.000   0.046   0.178   0.001   0.000   0.135   0.084   0.055
   0.275   6.000   0.041   0.183   0.000   0.000   0.142   0.087   0.053
   0.300   6.000   0.037   0.189   0.000   0.000   0.151   0.089   0.050
   0.325   6.000   0.032   0.195   0.000   0.000   0.161   0.091   0.048
   0.350   6.000   0.029   0.202   0.000   0.000   0.172   0.094   0.045
   0.375   6.000   0.025   0.208   0.000   0.000   0.184   0.096   0.042
   0.400   6.000   0.022   0.214   0.000   0.000   0.196   0.098   0.039
   0.425   6.000   0.019   0.220   0.000   0.000   0.208   0.099   0.035
   0.450   6.000   0.017   0.225   0.000   0.000   0.221   0.101   0.032
   0.475   5.000   0.014   0.230   0.000   0.000   0.233   0.102   0.028
   0.500   4.000   0.012   0.235   0.000   0.000   0.246   0.102   0.025
   0.525   3.000   0.010   0.239   0.000   0.000   0.258   0.103   0.022
   0.550   3.000   0.008   0.243   0.000   0.000   0.269   0.103   0.019
   0.575   3.000   0.006   0.247   0.000   0.000   0.280   0.103   0.016
   0.600   3.000   0.005   0.249   0.000   0.000   0.290   0.102   0.014
   0.625   3.000   0.003   0.251   0.000   0.000   0.300   0.102   0.013
   0.650   3.000   0.002   0.252   0.000   0.000   0.308   0.101   0.013
   0.675   3.000   0.002   0.252   0.000   0.000   0.315   0.100   0.013
   0.700   3.000   0.001   0.251   0.000   0.000   0.320   0.098   0.015
   0.725   3.000   0.001   0.249   0.001   0.000   0.325   0.096   0.017
   0.750   3.000   0.000   0.246   0.001   0.000   0.329   0.094   0.020
   0.775   3.000   0.000   0.242   0.002   0.000   0.331   0.091   0.024
   0.800   3.000   0.000   0.237   0.003   0.000   0.333   0.088   0.029
   0.825   4.000   0.000   0.232   0.005   0.000   0.335   0.085   0.034
   0.850   4.000   0.000   0.226   0.006   0.000   0.337   0.081   0.040
   0.875   4.000   0.000   0.220   0.008   0.000   0.338   0.078   0.046
   0.900   4.000   0.000   0.215   0.009   0.000   0.338   0.074   0.053
   0.925   4.000   0.000   0.209   0.010   0.000   0.339   0.070   0.059
   0.950   4.000   0.000   0.203   0.011   0.000   0.339   0.066   0.066
   0.975   4.000   0.000   0.198   0.012   0.000   0.340   0.063   0.074
   1.000   4.000   0.000   0.193   0.013   0.000   0.340   0.060   0.081
