  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.118   0.118   0.236
   0.025  15.000   0.116   0.118   0.235
   0.050  17.000   0.115   0.120   0.237
   0.075  19.000   0.115   0.122   0.240
   0.100  20.000   0.116   0.124   0.244
   0.125  21.000   0.117   0.126   0.247
   0.150  21.000   0.118   0.127   0.249
   0.175  21.000   0.118   0.128   0.250
   0.200  21.000   0.118   0.128   0.250
   0.225  22.000   0.117   0.127   0.248
   0.250  23.000   0.116   0.126   0.246
   0.275  23.000   0.115   0.124   0.243
   0.300  23.000   0.113   0.123   0.240
   0.325  23.000   0.112   0.121   0.236
   0.350  23.000   0.110   0.119   0.233
   0.375  23.000   0.108   0.117   0.229
   0.400  23.000   0.106   0.115   0.225
   0.425  23.000   0.104   0.113   0.221
   0.450  22.000   0.102   0.111   0.217
   0.475  22.000   0.100   0.109   0.213
   0.500  22.000   0.098   0.107   0.209
   0.525  22.000   0.097   0.105   0.205
   0.550  22.000   0.095   0.103   0.201
   0.575  22.000   0.093   0.101   0.198
   0.600  22.000   0.091   0.099   0.194
   0.625  22.000   0.090   0.098   0.191
   0.650  22.000   0.088   0.096   0.187
   0.675  22.000   0.087   0.094   0.184
   0.700  22.000   0.085   0.093   0.181
   0.725  22.000   0.084   0.091   0.178
   0.750  22.000   0.083   0.090   0.175
   0.775  23.000   0.081   0.088   0.172
   0.800  23.000   0.080   0.087   0.170
   0.825  23.000   0.079   0.086   0.167
   0.850  22.000   0.078   0.084   0.165
   0.875  22.000   0.077   0.083   0.163
   0.900  22.000   0.076   0.082   0.161
   0.925  22.000   0.075   0.081   0.159
   0.950  21.000   0.074   0.080   0.157
   0.975  21.000   0.073   0.079   0.155
   1.000  21.000   0.072   0.078   0.153
