  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  10.000   0.000   0.001   0.000   0.001   0.018   0.046   0.383
   0.025  10.000   0.000   0.001   0.000   0.001   0.019   0.049   0.376
   0.050  10.000   0.000   0.000   0.000   0.001   0.019   0.053   0.372
   0.075  10.000   0.000   0.000   0.000   0.001   0.020   0.057   0.370
   0.100  10.000   0.001   0.000   0.000   0.002   0.021   0.061   0.367
   0.125  10.000   0.001   0.000   0.000   0.002   0.023   0.064   0.359
   0.150  10.000   0.001   0.000   0.000   0.002   0.023   0.068   0.349
   0.175  10.000   0.001   0.000   0.001   0.002   0.023   0.071   0.340
   0.200  10.000   0.001   0.000   0.001   0.002   0.023   0.074   0.335
   0.225  10.000   0.001   0.000   0.001   0.003   0.022   0.078   0.334
   0.250  10.000   0.001   0.000   0.001   0.003   0.022   0.082   0.336
   0.275  10.000   0.001   0.000   0.002   0.003   0.022   0.086   0.339
   0.300  10.000   0.001   0.000   0.002   0.004   0.022   0.090   0.344
   0.325  10.000   0.001   0.000   0.003   0.004   0.022   0.094   0.350
   0.350  10.000   0.002   0.000   0.003   0.005   0.022   0.098   0.357
   0.375  10.000   0.002   0.000   0.004   0.005   0.022   0.102   0.364
   0.400  10.000   0.002   0.000   0.005   0.005   0.022   0.106   0.371
   0.425  11.000   0.002   0.000   0.005   0.006   0.023   0.109   0.378
   0.450  12.000   0.003   0.000   0.006   0.006   0.023   0.113   0.384
   0.475  12.000   0.003   0.000   0.006   0.006   0.024   0.117   0.391
   0.500  12.000   0.003   0.000   0.007   0.006   0.024   0.120   0.397
   0.525  12.000   0.004   0.000   0.008   0.007   0.025   0.124   0.402
   0.550  12.000   0.004   0.000   0.008   0.007   0.025   0.127   0.408
   0.575  12.000   0.004   0.000   0.009   0.007   0.026   0.130   0.413
   0.600  12.000   0.005   0.000   0.010   0.007   0.026   0.134   0.417
   0.625  12.000   0.005   0.000   0.010   0.007   0.027   0.137   0.422
   0.650  12.000   0.005   0.000   0.011   0.008   0.027   0.139   0.426
   0.675  12.000   0.005   0.000   0.011   0.008   0.027   0.142   0.429
   0.700  12.000   0.006   0.000   0.012   0.008   0.028   0.145   0.433
   0.725  12.000   0.006   0.000   0.013   0.008   0.028   0.147   0.436
   0.750  12.000   0.006   0.000   0.013   0.008   0.029   0.150   0.438
   0.775  12.000   0.007   0.000   0.014   0.009   0.029   0.152   0.441
   0.800  12.000   0.007   0.000   0.014   0.009   0.029   0.155   0.443
   0.825  12.000   0.007   0.000   0.015   0.009   0.030   0.157   0.445
   0.850  12.000   0.007   0.000   0.015   0.009   0.030   0.159   0.447
   0.875  12.000   0.008   0.000   0.016   0.009   0.030   0.161   0.449
   0.900  12.000   0.008   0.000   0.016   0.009   0.030   0.163   0.451
   0.925  12.000   0.008   0.000   0.017   0.009   0.030   0.164   0.449
   0.950  12.000   0.008   0.000   0.017   0.010   0.030   0.165   0.448
   0.975  13.000   0.008   0.000   0.017   0.010   0.030   0.165   0.447
   1.000  13.000   0.008   0.000   0.017   0.010   0.030   0.166   0.446
