TEXTURE AT STRAIN =    1.0000
   2.215   3.288   0.126  <-- length of phase ellipsoid axes
  132.68    6.61 -175.53  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
  139.35    6.46 -138.89   0.0003500
