  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.018   0.001   0.251   0.167   0.000   0.081
   0.025   6.000   0.015   0.001   0.251   0.169   0.000   0.078
   0.050   6.000   0.013   0.001   0.252   0.171   0.000   0.076
   0.075   5.000   0.011   0.002   0.255   0.173   0.000   0.075
   0.100   5.000   0.009   0.004   0.258   0.175   0.000   0.075
   0.125   5.000   0.007   0.006   0.262   0.178   0.000   0.076
   0.150   5.000   0.006   0.008   0.266   0.181   0.000   0.077
   0.175   5.000   0.005   0.012   0.270   0.183   0.000   0.079
   0.200   6.000   0.004   0.016   0.272   0.186   0.000   0.081
   0.225   6.000   0.003   0.021   0.273   0.190   0.000   0.082
   0.250   6.000   0.003   0.026   0.274   0.194   0.000   0.083
   0.275   6.000   0.002   0.031   0.274   0.199   0.000   0.083
   0.300   6.000   0.002   0.037   0.273   0.205   0.000   0.083
   0.325   6.000   0.002   0.042   0.272   0.211   0.000   0.082
   0.350   6.000   0.001   0.046   0.269   0.217   0.000   0.080
   0.375   6.000   0.001   0.050   0.264   0.223   0.000   0.076
   0.400   6.000   0.001   0.054   0.256   0.230   0.000   0.071
   0.425   6.000   0.001   0.059   0.247   0.237   0.000   0.065
   0.450   6.000   0.001   0.065   0.239   0.246   0.000   0.059
   0.475   5.000   0.001   0.071   0.231   0.256   0.000   0.053
   0.500   5.000   0.000   0.077   0.224   0.267   0.000   0.046
   0.525   5.000   0.000   0.083   0.218   0.279   0.000   0.040
   0.550   5.000   0.000   0.089   0.213   0.290   0.000   0.034
   0.575   5.000   0.000   0.094   0.208   0.302   0.000   0.028
   0.600   4.000   0.000   0.099   0.204   0.313   0.000   0.023
   0.625   4.000   0.000   0.103   0.201   0.324   0.000   0.018
   0.650   4.000   0.000   0.107   0.197   0.333   0.000   0.014
   0.675   4.000   0.000   0.110   0.194   0.342   0.000   0.011
   0.700   4.000   0.000   0.113   0.191   0.350   0.000   0.009
   0.725   4.000   0.000   0.116   0.188   0.357   0.000   0.008
   0.750   4.000   0.000   0.118   0.185   0.362   0.000   0.008
   0.775   4.000   0.000   0.119   0.181   0.367   0.000   0.010
   0.800   4.000   0.000   0.119   0.178   0.370   0.001   0.012
   0.825   3.000   0.000   0.119   0.174   0.372   0.001   0.015
   0.850   3.000   0.000   0.119   0.170   0.373   0.001   0.019
   0.875   3.000   0.000   0.118   0.166   0.374   0.001   0.024
   0.900   3.000   0.000   0.117   0.162   0.374   0.001   0.030
   0.925   3.000   0.000   0.116   0.158   0.373   0.001   0.036
   0.950   3.000   0.000   0.114   0.154   0.372   0.001   0.042
   0.975   3.000   0.000   0.112   0.150   0.371   0.001   0.049
   1.000   4.000   0.000   0.111   0.147   0.370   0.001   0.056
