  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.118   0.122   0.241
   0.025  27.000   0.120   0.125   0.247
   0.050  28.000   0.122   0.128   0.252
   0.075  28.000   0.123   0.130   0.255
   0.100  28.000   0.123   0.131   0.256
   0.125  28.000   0.122   0.130   0.256
   0.150  27.000   0.120   0.129   0.253
   0.175  28.000   0.118   0.127   0.249
   0.200  28.000   0.116   0.125   0.244
   0.225  29.000   0.113   0.122   0.238
   0.250  29.000   0.109   0.118   0.231
   0.275  29.000   0.106   0.115   0.224
   0.300  29.000   0.103   0.111   0.217
   0.325  30.000   0.099   0.107   0.210
   0.350  30.000   0.096   0.104   0.203
   0.375  30.000   0.093   0.100   0.196
   0.400  30.000   0.090   0.097   0.189
   0.425  29.000   0.087   0.094   0.183
   0.450  28.000   0.084   0.091   0.177
   0.475  28.000   0.082   0.088   0.172
   0.500  28.000   0.079   0.085   0.167
   0.525  28.000   0.077   0.083   0.162
   0.550  29.000   0.075   0.081   0.158
   0.575  29.000   0.073   0.079   0.154
   0.600  29.000   0.072   0.077   0.150
   0.625  29.000   0.070   0.075   0.147
   0.650  29.000   0.069   0.073   0.144
   0.675  28.000   0.067   0.072   0.141
   0.700  28.000   0.066   0.070   0.138
   0.725  28.000   0.065   0.069   0.135
   0.750  28.000   0.064   0.068   0.133
   0.775  28.000   0.063   0.067   0.131
   0.800  28.000   0.062   0.065   0.129
   0.825  28.000   0.061   0.064   0.127
   0.850  28.000   0.060   0.064   0.125
   0.875  28.000   0.059   0.063   0.123
   0.900  28.000   0.059   0.063   0.123
   0.925  28.000   0.059   0.063   0.123
   0.950  27.000   0.059   0.063   0.123
   0.975  27.000   0.059   0.063   0.123
   1.000  27.000   0.059   0.063   0.123
