  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.063   0.065   0.156   0.000   0.163   0.073
   0.025   6.000   0.000   0.061   0.060   0.154   0.000   0.157   0.075
   0.050   6.000   0.000   0.060   0.056   0.152   0.000   0.153   0.077
   0.075   6.000   0.000   0.059   0.053   0.151   0.000   0.149   0.081
   0.100   6.000   0.000   0.058   0.051   0.149   0.000   0.146   0.085
   0.125   6.000   0.000   0.058   0.050   0.149   0.000   0.145   0.090
   0.150   6.000   0.000   0.058   0.049   0.149   0.000   0.144   0.096
   0.175   6.000   0.000   0.059   0.049   0.149   0.000   0.144   0.104
   0.200   6.000   0.000   0.059   0.049   0.150   0.000   0.144   0.112
   0.225   7.000   0.000   0.059   0.050   0.152   0.000   0.146   0.121
   0.250   7.000   0.000   0.059   0.050   0.153   0.000   0.147   0.131
   0.275   7.000   0.000   0.059   0.051   0.154   0.000   0.149   0.142
   0.300   7.000   0.000   0.059   0.051   0.155   0.000   0.151   0.153
   0.325   7.000   0.000   0.059   0.052   0.157   0.000   0.153   0.165
   0.350   7.000   0.000   0.058   0.052   0.157   0.000   0.155   0.176
   0.375   7.000   0.000   0.057   0.052   0.158   0.000   0.156   0.188
   0.400   8.000   0.000   0.056   0.052   0.158   0.000   0.158   0.200
   0.425   8.000   0.000   0.055   0.052   0.158   0.000   0.160   0.212
   0.450   8.000   0.000   0.054   0.051   0.158   0.000   0.161   0.223
   0.475   8.000   0.000   0.052   0.051   0.157   0.000   0.163   0.235
   0.500  10.000   0.000   0.051   0.051   0.156   0.000   0.164   0.246
   0.525  10.000   0.000   0.049   0.050   0.155   0.000   0.166   0.257
   0.550  10.000   0.000   0.047   0.050   0.154   0.000   0.167   0.268
   0.575  10.000   0.000   0.046   0.049   0.153   0.000   0.168   0.278
   0.600  10.000   0.000   0.044   0.049   0.151   0.000   0.169   0.288
   0.625  10.000   0.000   0.042   0.048   0.149   0.000   0.170   0.298
   0.650  10.000   0.000   0.040   0.048   0.147   0.000   0.171   0.307
   0.675  10.000   0.000   0.038   0.048   0.146   0.000   0.172   0.316
   0.700  10.000   0.000   0.037   0.047   0.143   0.000   0.173   0.325
   0.725  10.000   0.000   0.035   0.047   0.141   0.000   0.175   0.333
   0.750  10.000   0.000   0.033   0.047   0.139   0.000   0.176   0.341
   0.775  10.000   0.000   0.031   0.047   0.137   0.000   0.177   0.348
   0.800  10.000   0.000   0.029   0.046   0.135   0.000   0.178   0.355
   0.825  11.000   0.000   0.027   0.046   0.132   0.000   0.179   0.362
   0.850  11.000   0.000   0.025   0.046   0.130   0.000   0.180   0.369
   0.875  11.000   0.000   0.024   0.046   0.128   0.000   0.181   0.375
   0.900  11.000   0.000   0.022   0.046   0.125   0.000   0.182   0.379
   0.925  11.000   0.000   0.020   0.046   0.122   0.001   0.183   0.383
   0.950  11.000   0.000   0.018   0.046   0.119   0.001   0.183   0.387
   0.975  11.000   0.000   0.017   0.046   0.117   0.001   0.184   0.390
   1.000  11.000   0.000   0.015   0.046   0.114   0.001   0.185   0.394
