  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.000   0.311   0.002   0.000   0.000   0.179
   0.025   6.000   0.001   0.310   0.001   0.000   0.000   0.182
   0.050   6.000   0.001   0.309   0.001   0.000   0.000   0.186
   0.075   6.000   0.002   0.309   0.000   0.000   0.000   0.190
   0.100   6.000   0.003   0.309   0.000   0.000   0.000   0.195
   0.125   6.000   0.004   0.308   0.000   0.000   0.000   0.198
   0.150   6.000   0.006   0.308   0.000   0.000   0.000   0.202
   0.175   6.000   0.008   0.307   0.000   0.000   0.000   0.204
   0.200   5.000   0.010   0.306   0.000   0.000   0.000   0.207
   0.225   5.000   0.013   0.304   0.000   0.000   0.000   0.210
   0.250   6.000   0.016   0.302   0.000   0.000   0.000   0.214
   0.275   7.000   0.019   0.300   0.000   0.000   0.000   0.218
   0.300   7.000   0.022   0.298   0.000   0.000   0.000   0.222
   0.325   7.000   0.026   0.296   0.000   0.000   0.000   0.227
   0.350   7.000   0.029   0.293   0.000   0.000   0.000   0.232
   0.375   7.000   0.033   0.291   0.000   0.000   0.000   0.237
   0.400   7.000   0.036   0.288   0.000   0.000   0.000   0.243
   0.425   7.000   0.040   0.285   0.000   0.000   0.000   0.248
   0.450   7.000   0.044   0.282   0.000   0.000   0.000   0.253
   0.475   7.000   0.048   0.279   0.000   0.000   0.000   0.258
   0.500   7.000   0.052   0.276   0.000   0.000   0.000   0.263
   0.525   8.000   0.056   0.273   0.000   0.000   0.000   0.268
   0.550   8.000   0.060   0.270   0.000   0.000   0.000   0.272
   0.575   8.000   0.064   0.267   0.001   0.000   0.000   0.276
   0.600   8.000   0.069   0.265   0.001   0.000   0.000   0.281
   0.625   8.000   0.073   0.262   0.001   0.000   0.000   0.285
   0.650   8.000   0.077   0.259   0.001   0.000   0.000   0.288
   0.675   8.000   0.081   0.256   0.001   0.000   0.000   0.292
   0.700   8.000   0.085   0.254   0.002   0.000   0.000   0.295
   0.725   8.000   0.089   0.251   0.002   0.000   0.000   0.299
   0.750   8.000   0.092   0.249   0.002   0.000   0.000   0.302
   0.775   8.000   0.096   0.247   0.002   0.000   0.000   0.305
   0.800   8.000   0.099   0.245   0.003   0.000   0.000   0.307
   0.825   8.000   0.103   0.243   0.003   0.000   0.000   0.310
   0.850   8.000   0.106   0.241   0.003   0.000   0.000   0.313
   0.875   8.000   0.109   0.239   0.004   0.000   0.000   0.315
   0.900   8.000   0.112   0.237   0.004   0.000   0.000   0.317
   0.925   8.000   0.115   0.236   0.004   0.000   0.000   0.319
   0.950   8.000   0.118   0.234   0.004   0.000   0.000   0.321
   0.975   8.000   0.120   0.232   0.005   0.000   0.000   0.323
   1.000   8.000   0.123   0.231   0.005   0.000   0.000   0.325
