  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.124   0.117   0.238
   0.025  22.000   0.124   0.117   0.239
   0.050  18.000   0.123   0.117   0.238
   0.075  20.000   0.121   0.117   0.236
   0.100  20.000   0.119   0.116   0.234
   0.125  21.000   0.118   0.115   0.232
   0.150  21.000   0.117   0.114   0.230
   0.175  21.000   0.115   0.113   0.227
   0.200  21.000   0.113   0.111   0.223
   0.225  21.000   0.110   0.109   0.219
   0.250  21.000   0.107   0.107   0.214
   0.275  21.000   0.104   0.104   0.209
   0.300  21.000   0.101   0.102   0.204
   0.325  22.000   0.098   0.099   0.198
   0.350  22.000   0.095   0.097   0.193
   0.375  22.000   0.093   0.094   0.188
   0.400  22.000   0.090   0.092   0.183
   0.425  22.000   0.087   0.090   0.178
   0.450  22.000   0.085   0.087   0.173
   0.475  21.000   0.082   0.085   0.169
   0.500  21.000   0.080   0.083   0.165
   0.525  21.000   0.078   0.081   0.161
   0.550  21.000   0.076   0.080   0.157
   0.575  21.000   0.074   0.078   0.154
   0.600  21.000   0.073   0.076   0.151
   0.625  21.000   0.071   0.075   0.148
   0.650  21.000   0.070   0.074   0.145
   0.675  21.000   0.068   0.072   0.143
   0.700  21.000   0.067   0.071   0.140
   0.725  21.000   0.066   0.070   0.138
   0.750  21.000   0.065   0.069   0.136
   0.775  22.000   0.064   0.068   0.134
   0.800  23.000   0.063   0.068   0.132
   0.825  23.000   0.062   0.067   0.131
   0.850  23.000   0.061   0.066   0.129
   0.875  23.000   0.061   0.065   0.128
   0.900  23.000   0.060   0.065   0.127
   0.925  23.000   0.059   0.064   0.126
   0.950  23.000   0.059   0.064   0.125
   0.975  19.000   0.058   0.063   0.124
   1.000  19.000   0.058   0.063   0.123
