  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.032   0.276   0.000   0.000   0.113   0.008   0.105
   0.025   5.000   0.028   0.281   0.000   0.000   0.112   0.008   0.107
   0.050   5.000   0.023   0.287   0.000   0.000   0.112   0.009   0.111
   0.075   5.000   0.019   0.294   0.000   0.000   0.111   0.009   0.118
   0.100   5.000   0.015   0.302   0.000   0.000   0.109   0.010   0.126
   0.125   4.000   0.012   0.310   0.000   0.000   0.108   0.010   0.136
   0.150   4.000   0.008   0.316   0.000   0.000   0.106   0.010   0.145
   0.175   4.000   0.006   0.320   0.000   0.000   0.105   0.010   0.153
   0.200   4.000   0.004   0.324   0.000   0.000   0.104   0.011   0.160
   0.225   4.000   0.002   0.326   0.000   0.000   0.103   0.011   0.167
   0.250   4.000   0.002   0.328   0.000   0.000   0.102   0.010   0.174
   0.275   5.000   0.001   0.329   0.001   0.000   0.101   0.010   0.181
   0.300   5.000   0.001   0.330   0.001   0.000   0.101   0.010   0.187
   0.325   5.000   0.000   0.330   0.002   0.000   0.100   0.010   0.193
   0.350   5.000   0.000   0.329   0.004   0.000   0.099   0.010   0.199
   0.375   5.000   0.000   0.328   0.006   0.000   0.099   0.010   0.206
   0.400   5.000   0.000   0.327   0.008   0.000   0.098   0.009   0.212
   0.425   5.000   0.000   0.326   0.011   0.000   0.097   0.009   0.218
   0.450   6.000   0.000   0.324   0.014   0.000   0.097   0.009   0.224
   0.475   7.000   0.000   0.322   0.017   0.000   0.096   0.008   0.230
   0.500   7.000   0.000   0.320   0.021   0.000   0.095   0.008   0.236
   0.525   7.000   0.000   0.318   0.025   0.000   0.094   0.008   0.242
   0.550   7.000   0.000   0.316   0.030   0.000   0.092   0.007   0.248
   0.575   7.000   0.000   0.313   0.035   0.000   0.091   0.007   0.254
   0.600   7.000   0.000   0.310   0.041   0.000   0.089   0.006   0.260
   0.625   7.000   0.000   0.306   0.047   0.000   0.087   0.006   0.266
   0.650   7.000   0.000   0.303   0.052   0.000   0.085   0.005   0.271
   0.675   8.000   0.000   0.300   0.058   0.000   0.082   0.005   0.276
   0.700   8.000   0.000   0.297   0.064   0.000   0.079   0.004   0.282
   0.725   8.000   0.000   0.294   0.069   0.000   0.076   0.004   0.287
   0.750   8.000   0.000   0.291   0.074   0.000   0.072   0.003   0.292
   0.775   8.000   0.000   0.289   0.079   0.000   0.068   0.003   0.298
   0.800   8.000   0.000   0.287   0.084   0.000   0.063   0.003   0.304
   0.825   8.000   0.000   0.285   0.089   0.000   0.059   0.002   0.309
   0.850   8.000   0.000   0.283   0.094   0.000   0.054   0.002   0.315
   0.875   8.000   0.000   0.281   0.099   0.000   0.049   0.002   0.321
   0.900   8.000   0.000   0.280   0.103   0.000   0.044   0.001   0.326
   0.925   8.000   0.000   0.279   0.107   0.000   0.038   0.001   0.332
   0.950   8.000   0.000   0.278   0.112   0.000   0.033   0.001   0.338
   0.975   8.000   0.000   0.277   0.116   0.000   0.028   0.001   0.343
   1.000   8.000   0.000   0.275   0.119   0.000   0.024   0.001   0.348
