  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.115   0.119   0.236
   0.025  23.000   0.118   0.121   0.240
   0.050  23.000   0.120   0.121   0.242
   0.075  22.000   0.122   0.122   0.243
   0.100  21.000   0.122   0.122   0.243
   0.125  21.000   0.122   0.121   0.243
   0.150  24.000   0.120   0.121   0.241
   0.175  25.000   0.118   0.120   0.239
   0.200  27.000   0.116   0.119   0.236
   0.225  26.000   0.113   0.117   0.232
   0.250  26.000   0.110   0.115   0.227
   0.275  26.000   0.107   0.112   0.221
   0.300  26.000   0.103   0.109   0.215
   0.325  27.000   0.100   0.106   0.208
   0.350  27.000   0.096   0.103   0.201
   0.375  28.000   0.093   0.099   0.195
   0.400  28.000   0.090   0.096   0.188
   0.425  28.000   0.087   0.093   0.182
   0.450  28.000   0.084   0.090   0.177
   0.475  28.000   0.082   0.087   0.171
   0.500  28.000   0.079   0.085   0.166
   0.525  28.000   0.077   0.082   0.161
   0.550  28.000   0.075   0.080   0.157
   0.575  28.000   0.073   0.078   0.153
   0.600  28.000   0.072   0.076   0.149
   0.625  28.000   0.070   0.074   0.146
   0.650  28.000   0.069   0.072   0.143
   0.675  29.000   0.067   0.071   0.140
   0.700  29.000   0.066   0.069   0.137
   0.725  29.000   0.065   0.068   0.134
   0.750  29.000   0.064   0.067   0.132
   0.775  29.000   0.063   0.066   0.130
   0.800  29.000   0.062   0.065   0.128
   0.825  29.000   0.061   0.064   0.126
   0.850  29.000   0.060   0.063   0.124
   0.875  27.000   0.059   0.062   0.122
   0.900  27.000   0.059   0.061   0.121
   0.925  27.000   0.059   0.061   0.121
   0.950  27.000   0.059   0.061   0.121
   0.975  27.000   0.059   0.061   0.121
   1.000  27.000   0.059   0.061   0.121
