  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.000   0.179   0.270   0.000   0.122   0.026
   0.025   4.000   0.000   0.177   0.268   0.000   0.120   0.023
   0.050   4.000   0.000   0.174   0.265   0.000   0.117   0.021
   0.075   4.000   0.000   0.172   0.261   0.000   0.114   0.021
   0.100   4.000   0.000   0.171   0.259   0.000   0.111   0.021
   0.125   5.000   0.000   0.170   0.257   0.000   0.109   0.022
   0.150   5.000   0.000   0.170   0.257   0.000   0.107   0.023
   0.175   5.000   0.000   0.171   0.258   0.000   0.106   0.025
   0.200   5.000   0.000   0.172   0.260   0.000   0.106   0.028
   0.225   5.000   0.000   0.173   0.262   0.000   0.105   0.031
   0.250   5.000   0.000   0.175   0.265   0.000   0.105   0.035
   0.275   5.000   0.000   0.177   0.269   0.000   0.105   0.039
   0.300   6.000   0.000   0.179   0.272   0.000   0.104   0.044
   0.325   5.000   0.000   0.180   0.275   0.000   0.104   0.050
   0.350   5.000   0.000   0.182   0.279   0.000   0.103   0.057
   0.375   5.000   0.000   0.183   0.281   0.000   0.103   0.064
   0.400   5.000   0.000   0.183   0.284   0.000   0.102   0.072
   0.425   5.000   0.000   0.183   0.286   0.000   0.101   0.080
   0.450   5.000   0.000   0.183   0.288   0.000   0.100   0.089
   0.475   5.000   0.000   0.182   0.289   0.000   0.098   0.098
   0.500   5.000   0.000   0.181   0.290   0.000   0.097   0.108
   0.525   6.000   0.000   0.180   0.291   0.000   0.095   0.117
   0.550   6.000   0.000   0.178   0.291   0.000   0.093   0.127
   0.575   6.000   0.000   0.176   0.291   0.000   0.091   0.137
   0.600   6.000   0.000   0.174   0.291   0.000   0.089   0.147
   0.625   6.000   0.000   0.172   0.290   0.000   0.087   0.156
   0.650   6.000   0.000   0.169   0.290   0.000   0.085   0.166
   0.675   8.000   0.000   0.167   0.289   0.000   0.083   0.176
   0.700   8.000   0.000   0.165   0.288   0.000   0.081   0.185
   0.725   8.000   0.000   0.163   0.287   0.000   0.079   0.194
   0.750   8.000   0.001   0.160   0.286   0.000   0.077   0.203
   0.775   8.000   0.001   0.158   0.285   0.000   0.075   0.212
   0.800   8.000   0.001   0.156   0.284   0.000   0.074   0.221
   0.825   8.000   0.001   0.154   0.282   0.000   0.072   0.229
   0.850   8.000   0.001   0.152   0.281   0.000   0.070   0.237
   0.875   8.000   0.001   0.150   0.280   0.000   0.069   0.245
   0.900   8.000   0.001   0.148   0.279   0.000   0.067   0.253
   0.925   8.000   0.001   0.146   0.277   0.000   0.066   0.260
   0.950   8.000   0.001   0.145   0.276   0.000   0.065   0.268
   0.975   8.000   0.001   0.143   0.274   0.000   0.063   0.273
   1.000   8.000   0.001   0.141   0.273   0.000   0.062   0.277
