TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   65.97   44.88  -93.95  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
  150.00   75.00 -125.00   0.0016500
