          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.55146E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18329E+02  0.14443E+02 -0.32772E+02  0.32744E+01 -0.55692E+01  0.12755E+02      982.00
  0.22285E-01  0.54994E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.17775E+02  0.14919E+02 -0.32695E+02  0.30207E+01 -0.47978E+01  0.13123E+02      982.00
  0.44580E-01  0.55062E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.17145E+02  0.15578E+02 -0.32723E+02  0.27653E+01 -0.38660E+01  0.13576E+02      982.00
  0.66866E-01  0.55261E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.16436E+02  0.16368E+02 -0.32805E+02  0.24722E+01 -0.28271E+01  0.14026E+02      982.00
  0.89127E-01  0.55463E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15726E+02  0.17151E+02 -0.32878E+02  0.21446E+01 -0.18472E+01  0.14359E+02      982.00
  0.11136E+00  0.55651E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15103E+02  0.17837E+02 -0.32940E+02  0.18109E+01 -0.10101E+01  0.14573E+02      982.00
  0.13355E+00  0.55860E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14602E+02  0.18413E+02 -0.33015E+02  0.14992E+01 -0.30786E+00  0.14719E+02      982.00
  0.15572E+00  0.56106E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14215E+02  0.18897E+02 -0.33112E+02  0.12165E+01  0.29196E+00  0.14830E+02      982.00
  0.17785E+00  0.56387E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13929E+02  0.19303E+02 -0.33232E+02  0.97451E+00  0.80122E+00  0.14925E+02      982.00
  0.19995E+00  0.56696E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13725E+02  0.19646E+02 -0.33371E+02  0.76516E+00  0.12408E+01  0.15012E+02      982.00
