TEXTURE AT STRAIN =    1.0000
   2.225   3.204   0.129  <-- length of phase ellipsoid axes
  116.90   18.08 -152.84  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
  117.52   15.58 -117.30   0.0003500
